fee_id,account_id,period,aum,fee_rate,calculated_fee,billed_fee,period_end_date,invoice_date
500899,ACC00299,2025-11,183100783.22,0.006,91550.39,91589.92,2025-11-30,2025-12-03
500900,ACC00300,2025-11,238471436.46,0.0045,89426.79,89422.39,2025-11-30,2025-12-08
500901,ACC00001,2025-12,2709159.87,0.006,1354.58,1355.17,2025-12-31,2026-01-17
500902,ACC00002,2025-12,56424426.83,0.0075,35265.27,35269.93,2025-12-31,2026-01-07
500903,ACC00003,2025-12,182664818.31,0.006,91332.41,91370.86,2025-12-31,2026-01-05
500904,ACC00004,2025-12,98210385.41,0.0075,61381.49,61331.88,2025-12-31,2026-01-06
500905,ACC00005,2025-12,28982007.24,0.0045,10868.25,10865.08,2025-12-31,2026-01-05
500906,ACC00006,2025-12,102297582.07,0.006,51148.79,51116.53,2025-12-31,2026-01-06
500907,ACC00007,2025-12,174668096.48,0.0075,109167.56,109196.06,2025-12-31,2026-01-08
500908,ACC00008,2025-12,247848500.09,0.0045,92943.19,92938.56,2025-12-31,2026-01-02
500909,ACC00009,2025-12,111005491.01,0.0075,69378.43,69347.28,2025-12-31,2026-01-05
500910,ACC00010,2025-12,201300694.05,0.0045,75487.76,75422.7,2025-12-31,2026-01-04
500911,ACC00011,2025-12,50294861.04,0.0035,14669.33,14662.13,2025-12-31,2026-01-07
500912,ACC00012,2025-12,154325985.77,0.0035,45011.75,45030.38,2025-12-31,2026-01-08
500913,ACC00013,2025-12,77815862.69,0.0035,22696.29,22693.32,2025-12-31,2026-01-04
500914,ACC00014,2025-12,191755052.77,0.0075,119846.91,119903.19,2025-12-31,2026-01-05
500915,ACC00015,2025-12,218778675.04,0.006,109389.34,109362.46,2025-12-31,2026-01-07
500916,ACC00016,2025-12,56195578.41,0.0045,21073.34,21094.38,2025-12-31,2026-01-07
500917,ACC00017,2025-12,249298261.77,0.0045,93486.85,93421.25,2025-12-31,2026-01-07
500918,ACC00018,2025-12,181182198.6,0.0035,52844.81,52831.1,2025-12-31,2026-01-06
500919,ACC00019,2025-12,92828662.46,0.0075,58017.91,57987.5,2025-12-31,2026-01-02
500920,ACC00020,2025-12,173236265.12,0.006,86618.13,86601.79,2025-12-31,2026-01-06
500921,ACC00021,2025-12,113078264.25,0.0045,42404.35,42415.58,2025-12-31,2026-01-02
500922,ACC00022,2025-12,145790274.08,0.0045,54671.35,54644.4,2025-12-31,2026-01-07
500923,ACC00023,2025-12,97044009.94,0.0045,36391.5,,2025-12-31,2026-01-02
500924,ACC00024,2025-12,247231105.18,0.0045,92711.66,92737.4,2025-12-31,2026-01-03
500925,ACC00025,2025-12,185915465.03,0.0075,116197.17,116153.56,2025-12-31,2026-01-05
500926,ACC00026,2025-12,172547043.59,0.0035,50326.22,50366.68,2025-12-31,2026-01-03
500927,ACC00027,2025-12,63071981.6,0.0075,39419.99,39424.81,2025-12-31,2026-01-07
500928,ACC00028,2025-12,170558732.43,0.0045,63959.52,63931.0,2025-12-31,2026-01-08
500929,ACC00029,2025-12,5037829.04,0.0045,1889.19,1890.16,2025-12-31,2026-01-05
500930,ACC00030,2025-12,118732831.94,0.0035,34630.41,34642.86,2025-12-31,2026-01-05
500931,ACC00031,2025-12,218464077.17,0.0045,81924.03,81875.71,2025-12-31,2026-01-03
500932,ACC00032,2025-12,53788728.35,0.0045,20170.77,20188.52,2025-12-31,2026-01-07
500933,ACC00033,2025-12,34232504.77,0.0075,21395.32,21404.04,2025-12-31,2026-01-04
500934,ACC00034,2025-12,32459421.53,0.0035,9467.33,9464.39,2025-12-31,2026-01-03
500935,ACC00035,2025-12,6134532.77,0.006,3067.27,3069.66,2025-12-31,2026-01-08
500936,ACC00036,2025-12,231349539.41,0.006,115674.77,115641.91,2025-12-31,2026-01-07
500937,ACC00037,2025-12,113506389.0,0.006,56753.19,56807.69,2025-12-31,2026-01-06
500938,ACC00038,2025-12,176867482.62,0.0035,51586.35,51600.24,2025-12-31,2026-01-04
500939,ACC00039,2025-12,163852393.61,0.0075,102407.75,102473.41,2025-12-31,2026-01-07
500940,ACC00040,2025-12,36800934.88,0.0035,10733.61,10725.47,2025-12-31,2026-01-07
500941,ACC00041,2025-12,10864091.69,0.0045,4074.03,4073.94,2025-12-31,2026-01-08
500942,ACC00042,2025-12,198068323.54,0.0035,57769.93,57770.09,2025-12-31,2026-01-02
500943,ACC00043,2025-12,224118205.12,0.0035,65367.81,65366.19,2025-12-31,2026-01-07
500944,ACC00044,2025-12,130663255.08,0.0035,38110.12,38083.49,2025-12-31,2026-01-06
500945,ACC00045,2025-12,190961173.64,0.006,95480.59,95456.15,2025-12-31,2026-01-03
500946,ACC00046,2025-12,70315980.45,0.006,35157.99,35135.89,2025-12-31,2026-01-05
500947,ACC00047,2025-12,199059879.19,0.0045,74647.45,74580.58,2025-12-31,2026-01-06
500948,ACC00048,2025-12,6514882.42,0.006,3257.44,3260.17,2025-12-31,2026-01-02
500949,ACC00049,2025-12,103716713.35,0.0075,64822.95,64886.89,2025-12-31,2026-01-07
500950,ACC00050,2025-12,108865004.16,0.0035,31752.29,31749.27,2025-12-31,2026-01-07
500951,ACC00051,2025-12,212355317.33,0.0045,79633.24,79709.59,2025-12-31,2026-01-05
500952,ACC00052,2025-12,235127933.53,0.0075,146954.96,147016.32,2025-12-31,2026-01-06
500953,ACC00053,2025-12,120265994.85,0.0075,75166.25,75169.59,2025-12-31,2026-01-07
500954,ACC00054,2025-12,38701980.76,0.006,19350.99,19337.51,2025-12-31,2026-01-05
500955,ACC00055,2025-12,69375470.76,0.0045,26015.8,26039.14,2025-12-31,2026-01-05
500956,ACC00056,2025-12,216335281.56,0.0045,81125.73,81112.79,2025-12-31,2026-01-07
500957,ACC00057,2025-12,174401887.91,0.0075,109001.18,108994.59,2025-12-31,2026-01-05
500958,ACC00058,2025-12,133744617.71,0.006,66872.31,66853.85,2025-12-31,2026-01-08
500959,ACC00059,2025-12,219575373.6,0.006,109787.69,109865.38,2025-12-31,2026-01-05
500960,ACC00060,2025-12,125649814.46,0.006,62824.91,62814.09,2025-12-31,2026-01-05
500961,ACC00061,2025-12,165818961.71,0.0075,103636.85,103534.71,2025-12-31,2026-01-16
500962,ACC00062,2025-12,194026642.99,0.0075,121266.65,121368.75,2025-12-31,2026-01-03
500963,ACC00063,2025-12,56012776.24,0.006,28006.39,27979.03,2025-12-31,2026-01-05
500964,ACC00064,2025-12,184503229.08,0.006,92251.61,92279.71,2025-12-31,2026-01-03
500965,ACC00065,2025-12,160318689.45,0.006,80159.34,80190.8,2025-12-31,2026-01-05
500966,ACC00066,2025-12,28307471.39,0.006,14153.74,14140.17,2025-12-31,2026-01-02
500967,ACC00067,2025-12,87829041.72,0.0035,25616.8,25609.28,2025-12-31,2026-01-11
500968,ACC00068,2025-12,168524748.76,0.0075,105327.97,105325.98,2025-12-31,2026-01-02
500969,ACC00069,2025-12,170834949.82,0.006,85417.47,85429.57,2025-12-31,2026-01-07
500970,ACC00070,2025-12,231237192.94,0.0075,144523.25,144564.72,2025-12-31,2026-01-05
500971,ACC00071,2025-12,130099120.08,0.0075,81311.95,81360.68,2025-12-31,2026-01-02
500972,ACC00072,2025-12,215871329.47,0.0075,134919.58,134957.14,2025-12-31,2026-01-03
500973,ACC00073,2025-12,107959319.8,0.0045,40484.74,40451.43,2025-12-31,2026-01-05
500974,ACC00074,2025-12,245680171.79,0.006,122840.09,122864.29,2025-12-31,2026-01-04
500975,ACC00075,2025-12,169863875.7,0.006,84931.94,84982.1,2025-12-31,2026-01-07
500976,ACC00076,2025-12,51472055.69,0.0075,32170.03,32199.64,2025-12-31,2026-01-08
500977,ACC00077,2025-12,212760896.68,0.0035,62055.26,62102.29,2025-12-31,2026-01-06
500978,ACC00078,2025-12,55251147.78,0.0035,16114.92,16110.51,2025-12-31,2026-01-07
500979,ACC00079,2025-12,36539760.73,0.0075,22837.35,22834.8,2025-12-31,2026-01-18
500980,ACC00080,2025-12,230162725.97,0.0045,86311.02,86297.19,2025-12-31,2026-01-06
500981,ACC00081,2025-12,99005036.74,0.0045,37126.89,37115.05,2025-12-31,2026-01-03
500982,ACC00082,2025-12,207550774.18,0.0035,60535.64,,2025-12-31,2026-01-07
500983,ACC00083,2025-12,103763107.36,0.0045,38911.17,38899.66,2025-12-31,2026-01-03
500984,ACC00084,2025-12,134308745.9,0.0075,83942.97,83936.4,2025-12-31,2026-01-02
500985,ACC00085,2025-12,207222864.24,0.006,103611.43,103573.71,2025-12-31,2026-01-06
500986,ACC00086,2025-12,171516706.62,0.0035,50025.71,49984.81,2025-12-31,2026-01-08
500987,ACC00087,2025-12,129077149.81,0.0075,80673.22,80625.08,2025-12-31,2026-01-02
500988,ACC00088,2025-12,111289412.87,0.0035,32459.41,32442.0,2025-12-31,2026-01-14
500989,ACC00089,2025-12,25216875.98,0.006,12608.44,12617.19,2025-12-31,2026-01-02
500990,ACC00090,2025-12,187993663.95,0.006,93996.83,93970.23,2025-12-31,2026-01-08
500991,ACC00091,2025-12,21783244.97,0.0075,13614.53,13601.14,2025-12-31,2026-01-08
500992,ACC00092,2025-12,54697819.27,0.0075,34186.14,34165.74,2025-12-31,2026-01-14
500993,ACC00093,2025-12,121124990.99,0.0035,35328.12,35345.29,2025-12-31,2026-01-03
500994,ACC00094,2025-12,216913165.75,0.0075,135570.73,135604.56,2025-12-31,2026-01-02
500995,ACC00095,2025-12,182228157.04,0.0035,53149.88,53145.97,2025-12-31,2026-01-05
500996,ACC00096,2025-12,64177866.98,0.006,32088.93,32094.65,2025-12-31,2026-01-06
500997,ACC00097,2025-12,51616859.82,0.0045,19356.32,19355.19,2025-12-31,2026-01-17
500998,ACC00098,2025-12,82878719.79,0.0075,51799.2,51788.93,2025-12-31,2026-01-07
500999,ACC00099,2025-12,61164933.83,0.006,30582.47,30580.59,2025-12-31,2026-01-04
501000,ACC00100,2025-12,67712270.52,0.0035,19749.41,19733.54,2025-12-31,2026-01-07
501001,ACC00101,2025-12,110642238.02,0.0035,32270.65,32279.62,2025-12-31,2026-01-06
501002,ACC00102,2025-12,95421652.53,0.006,47710.83,47734.7,2025-12-31,2026-01-04
501003,ACC00103,2025-12,82006895.29,0.006,41003.45,40982.27,2025-12-31,2026-01-02
501004,ACC00104,2025-12,246104830.96,0.0045,92289.31,92269.59,2025-12-31,2026-01-03
501005,ACC00105,2025-12,156891224.52,0.0035,45759.94,45730.72,2025-12-31,2026-01-06
501006,ACC00106,2025-12,182176292.12,0.006,91088.15,91175.76,2025-12-31,2026-01-05
501007,ACC00107,2025-12,26863708.77,0.006,13431.85,13427.78,2025-12-31,2026-01-06
501008,ACC00108,2025-12,249656231.14,0.0045,93621.09,93623.1,2025-12-31,2026-01-08
501009,ACC00109,2025-12,119860579.78,0.0045,44947.72,44929.65,2025-12-31,2026-01-11
501010,ACC00110,2025-12,20819267.77,0.0045,7807.23,7806.55,2025-12-31,2026-01-06
501011,ACC00111,2025-12,137685236.37,0.0075,86053.27,86021.75,2025-12-31,2026-01-05
501012,ACC00112,2025-12,200450170.74,0.0075,125281.36,125333.21,2025-12-31,2026-01-03
501013,ACC00113,2025-12,115467377.86,0.0035,33677.99,33665.76,2025-12-31,2026-01-07
501014,ACC00114,2025-12,111647902.17,0.0045,41867.96,41874.31,2025-12-31,2026-01-03
501015,ACC00115,2025-12,158179246.72,0.0075,98862.03,98814.94,2025-12-31,2026-01-03
501016,ACC00116,2025-12,227194166.46,0.006,113597.08,113496.84,2025-12-31,2026-01-15
501017,ACC00117,2025-12,67014977.12,0.0035,19546.03,19539.39,2025-12-31,2026-01-04
501018,ACC00118,2025-12,217492536.28,0.006,108746.27,108736.74,2025-12-31,2026-01-05
501019,ACC00119,2025-12,93641207.3,0.006,46820.6,46820.58,2025-12-31,2026-01-07
501020,ACC00120,2025-12,165003807.96,0.0075,103127.38,113275.26,2025-12-31,2026-01-07
501021,ACC00121,2025-12,195724810.37,0.006,97862.41,97884.15,2025-12-31,2026-01-05
501022,ACC00122,2025-12,172377627.13,0.006,86188.81,86111.67,2025-12-31,2026-01-04
501023,ACC00123,2025-12,225687996.47,0.0045,84633.0,84552.48,2025-12-31,2026-01-06
501024,ACC00124,2025-12,25721530.39,0.0035,7502.11,7498.62,2025-12-31,2026-01-04
501025,ACC00125,2025-12,36793204.82,0.0035,10731.35,10727.41,2025-12-31,2026-01-03
501026,ACC00126,2025-12,148057183.72,0.0035,43183.35,43220.41,2025-12-31,2026-01-02
501027,ACC00127,2025-12,99646067.32,0.0045,37367.28,37355.97,2025-12-31,2026-01-05
501028,ACC00128,2025-12,223783287.01,0.0035,65270.13,65320.57,2025-12-31,2026-01-06
501029,ACC00129,2025-12,194736496.37,0.006,97368.25,97415.3,2025-12-31,2026-01-05
501030,ACC00130,2025-12,149722987.14,0.0035,43669.2,43691.81,2025-12-31,2026-01-08
501031,ACC00131,2025-12,48268351.35,0.0045,18100.63,18093.91,2025-12-31,2026-01-08
501032,ACC00132,2025-12,93926050.81,0.0045,35222.27,35208.86,2025-12-31,2026-01-04
501033,ACC00133,2025-12,135581549.48,0.0035,39544.62,39545.29,2025-12-31,2026-01-08
501034,ACC00134,2025-12,207937622.93,0.0075,129961.01,129967.62,2025-12-31,2026-01-03
501035,ACC00135,2025-12,78988902.26,0.0045,29620.84,29636.6,2025-12-31,2026-01-02
501036,ACC00136,2025-12,221668858.03,0.0075,138543.04,138620.92,2025-12-31,2026-01-08
501037,ACC00137,2025-12,216836963.27,0.0035,63244.11,63221.79,2025-12-31,2026-01-20
501038,ACC00138,2025-12,126392608.13,0.0045,47397.23,47394.65,2025-12-31,2026-01-02
501039,ACC00139,2025-12,19134928.13,0.0035,5581.02,5577.37,2025-12-31,2026-01-07
501040,ACC00140,2025-12,174472219.79,0.006,87236.11,87230.92,2025-12-31,2026-01-03
501041,ACC00141,2025-12,72164253.98,0.006,36082.13,36098.82,2025-12-31,2026-01-08
501042,ACC00142,2025-12,79862971.5,0.0075,49914.36,,2025-12-31,2026-01-06
501043,ACC00143,2025-12,15527347.47,0.0035,4528.81,4524.53,2025-12-31,2026-01-07
501044,ACC00144,2025-12,22672522.76,0.0035,6612.82,6610.0,2025-12-31,2026-01-06
501045,ACC00145,2025-12,212359708.77,0.0035,61938.25,61890.83,2025-12-31,2026-01-03
501046,ACC00146,2025-12,209709864.17,0.0035,61165.38,61175.85,2025-12-31,2026-01-08
501047,ACC00147,2025-12,216165492.64,0.0075,135103.43,135088.95,2025-12-31,2026-01-03
501048,ACC00148,2025-12,39613001.23,0.0035,11553.79,11555.75,2025-12-31,2026-01-02
501049,ACC00149,2025-12,20333829.32,0.006,10166.91,10168.54,2025-12-31,2026-01-02
501050,ACC00150,2025-12,172821272.3,0.0035,50406.2,50448.47,2025-12-31,2026-01-04
501051,ACC00151,2025-12,113495164.92,0.0075,70934.48,70957.64,2025-12-31,2026-01-02
501052,ACC00152,2025-12,79031314.96,0.0075,49394.57,49373.17,2025-12-31,2026-01-06
501053,ACC00153,2025-12,150161409.24,0.006,75080.7,75006.0,2025-12-31,2026-01-04
501054,ACC00154,2025-12,13392091.49,0.006,6696.05,6696.69,2025-12-31,2026-01-03
501055,ACC00155,2025-12,117600568.93,0.006,58800.28,58856.24,2025-12-31,2026-01-02
501056,ACC00156,2025-12,52300539.11,0.006,26150.27,26161.22,2025-12-31,2026-01-07
501057,ACC00157,2025-12,209228556.44,0.0045,78460.71,78492.66,2025-12-31,2026-01-08
501058,ACC00158,2025-12,175437821.87,0.0045,65789.18,65815.71,2025-12-31,2026-01-03
501059,ACC00159,2025-12,124280135.29,0.0045,46605.05,46614.25,2025-12-31,2026-01-08
501060,ACC00160,2025-12,159493552.64,0.0035,46518.95,46497.39,2025-12-31,2026-01-05
501061,ACC00161,2025-12,129507741.43,0.0045,48565.4,48545.01,2025-12-31,2026-01-03
501062,ACC00162,2025-12,185632673.25,0.0035,54142.86,54194.62,2025-12-31,2026-01-04
501063,ACC00163,2025-12,133831467.28,0.0045,50186.8,50166.82,2025-12-31,2026-01-04
501064,ACC00164,2025-12,162413809.8,0.0035,47370.69,47330.25,2025-12-31,2026-01-03
501065,ACC00165,2025-12,50746173.0,0.0045,19029.81,19012.51,2025-12-31,2026-01-04
501066,ACC00166,2025-12,228914931.31,0.0045,85843.1,85762.67,2025-12-31,2026-01-05
501067,ACC00167,2025-12,199988739.16,0.0045,74995.78,74945.88,2025-12-31,2026-01-08
501068,ACC00168,2025-12,247543092.12,0.0075,154714.43,154681.04,2025-12-31,2026-01-06
501069,ACC00169,2025-12,37399898.75,0.0035,10908.3,10908.2,2025-12-31,2026-01-08
501070,ACC00170,2025-12,46835664.3,0.0075,29272.29,29275.88,2025-12-31,2026-01-05
501071,ACC00171,2025-12,238904289.32,0.006,119452.14,119494.91,2025-12-31,2026-01-07
501072,ACC00172,2025-12,231977333.66,0.0035,67660.06,67698.17,2025-12-31,2026-01-08
501073,ACC00173,2025-12,72718156.48,0.0045,27269.31,27294.75,2025-12-31,2026-01-08
501074,ACC00174,2025-12,76624079.96,0.0075,47890.05,47851.32,2025-12-31,2026-01-04
501075,ACC00175,2025-12,28848819.03,0.006,14424.41,14434.21,2025-12-31,2026-01-08
501076,ACC00176,2025-12,151578816.32,0.0075,94736.76,94792.35,2025-12-31,2026-01-04
501077,ACC00177,2025-12,212632435.38,0.0045,79737.16,91323.49,2025-12-31,2026-01-14
501078,ACC00178,2025-12,137442671.91,0.006,68721.34,68720.82,2025-12-31,2026-01-07
501079,ACC00179,2025-12,235278253.6,0.0075,147048.91,147080.5,2025-12-31,2026-01-05
501080,ACC00180,2025-12,128158425.21,0.0035,37379.54,37354.59,2025-12-31,2026-01-02
501081,ACC00181,2025-12,148269739.22,0.006,74134.87,74160.46,2025-12-31,2026-01-05
501082,ACC00182,2025-12,60074479.98,0.0045,22527.93,22531.54,2025-12-31,2026-01-02
501083,ACC00183,2025-12,4614873.22,0.0035,1346.0,1346.63,2025-12-31,2026-01-08
501084,ACC00184,2025-12,92475630.9,0.006,46237.82,46250.38,2025-12-31,2026-01-08
501085,ACC00185,2025-12,4773849.13,0.006,2386.92,2387.14,2025-12-31,2026-01-05
501086,ACC00186,2025-12,10603852.84,0.0035,3092.79,3092.55,2025-12-31,2026-01-04
501087,ACC00187,2025-12,90982188.48,0.0035,26536.47,26509.95,2025-12-31,2026-01-02
501088,ACC00188,2025-12,66156400.83,0.006,33078.2,36760.86,2025-12-31,2026-01-03
501089,ACC00189,2025-12,160605873.85,0.006,80302.94,80372.81,2025-12-31,2026-01-06
501090,ACC00190,2025-12,178050635.63,0.0045,66768.99,66780.26,2025-12-31,2026-01-02
501091,ACC00191,2025-12,117011630.74,0.0045,43879.36,43868.27,2025-12-31,2026-01-12
501092,ACC00192,2025-12,96794866.01,0.0035,28231.84,28226.62,2025-12-31,2026-01-08
501093,ACC00193,2025-12,233730343.65,0.006,116865.17,116915.55,2025-12-31,2026-01-06
501094,ACC00194,2025-12,221823318.92,0.0045,83183.74,83179.95,2025-12-31,2026-01-02
501095,ACC00195,2025-12,36718856.59,0.0035,10709.67,10719.73,2025-12-31,2026-01-05
501096,ACC00196,2025-12,197680439.87,0.0075,123550.27,123603.18,2025-12-31,2026-01-03
501097,ACC00197,2025-12,95876368.34,0.0045,35953.64,38279.77,2025-12-31,2026-01-02
501098,ACC00198,2025-12,103548203.84,0.0045,38830.58,38811.8,2025-12-31,2026-01-13
501099,ACC00199,2025-12,85352800.47,0.006,42676.4,42667.35,2025-12-31,2026-01-06
501100,ACC00200,2025-12,28431875.14,0.0035,8292.63,8295.88,2025-12-31,2026-01-08
501101,ACC00201,2025-12,103644575.85,0.0045,38866.72,38856.71,2025-12-31,2026-01-12
501102,ACC00202,2025-12,44832841.47,0.006,22416.42,22430.0,2025-12-31,2026-01-08
501103,ACC00203,2025-12,9972601.54,0.006,4986.3,4989.12,2025-12-31,2026-01-11
501104,ACC00204,2025-12,35288836.46,0.0035,10292.58,10289.18,2025-12-31,2026-01-06
501105,ACC00205,2025-12,134109427.97,0.0075,83818.39,83860.28,2025-12-31,2026-01-06
501106,ACC00206,2025-12,193990299.09,0.006,96995.15,96994.6,2025-12-31,2026-01-03
501107,ACC00207,2025-12,105482265.13,0.0045,39555.85,39561.93,2025-12-31,2026-01-05
501108,ACC00208,2025-12,156694882.65,0.006,78347.44,78318.55,2025-12-31,2026-01-08
501109,ACC00209,2025-12,70899826.77,0.0045,26587.44,26566.44,2025-12-31,2026-01-04
501110,ACC00210,2025-12,37391130.86,0.0035,10905.75,10898.53,2025-12-31,2026-01-02
501111,ACC00211,2025-12,183230516.53,0.0075,114519.07,114490.79,2025-12-31,2026-01-04
501112,ACC00212,2025-12,21415400.21,0.0075,13384.63,13375.3,2025-12-31,2026-01-04
501113,ACC00213,2025-12,231763690.61,0.0035,67597.74,67608.08,2025-12-31,2026-01-03
501114,ACC00214,2025-12,95191115.04,0.0035,27764.08,27765.51,2025-12-31,2026-01-18
501115,ACC00215,2025-12,53251614.02,0.0045,19969.36,19970.67,2025-12-31,2026-01-08
501116,ACC00216,2025-12,218184284.57,0.0035,63637.08,63698.74,2025-12-31,2026-01-03
501117,ACC00217,2025-12,112562997.91,0.0045,42211.12,42192.09,2025-12-31,2026-01-06
501118,ACC00218,2025-12,38296883.81,0.0075,23935.55,23922.98,2025-12-31,2026-01-07
501119,ACC00219,2025-12,108359760.01,0.006,54179.88,54182.62,2025-12-31,2026-01-03
501120,ACC00220,2025-12,142608709.76,0.0035,41594.21,41578.21,2025-12-31,2026-01-11
501121,ACC00221,2025-12,153697324.4,0.0045,57636.5,57645.52,2025-12-31,2026-01-06
501122,ACC00222,2025-12,136536608.94,0.006,68268.3,71425.28,2025-12-31,2026-01-04
501123,ACC00223,2025-12,183486720.95,0.0075,114679.2,114584.75,2025-12-31,2026-01-08
501124,ACC00224,2025-12,117082882.04,0.0075,73176.8,,2025-12-31,2026-01-05
501125,ACC00225,2025-12,71807157.66,0.006,35903.58,35881.68,2025-12-31,2026-01-06
501126,ACC00226,2025-12,238571443.57,0.006,119285.72,119326.11,2025-12-31,2026-01-05
501127,ACC00227,2025-12,130699971.71,0.0035,38120.83,38103.96,2025-12-31,2026-01-05
501128,ACC00228,2025-12,70897479.82,0.0045,26586.55,26602.35,2025-12-31,2026-01-03
501129,ACC00229,2025-12,244808339.97,0.006,122404.17,122325.24,2025-12-31,2026-01-04
501130,ACC00230,2025-12,31286698.51,0.0035,9125.29,9126.5,2025-12-31,2026-01-08
501131,ACC00231,2025-12,70068189.73,0.006,35034.09,35065.89,2025-12-31,2026-01-06
501132,ACC00232,2025-12,242018999.95,0.0035,70588.87,70570.38,2025-12-31,2026-01-08
501133,ACC00233,2025-12,96738856.35,0.006,48369.43,48326.61,2025-12-31,2026-01-05
501134,ACC00234,2025-12,104520473.54,0.0035,30485.14,30463.56,2025-12-31,2026-01-04
501135,ACC00235,2025-12,211673269.51,0.006,105836.63,105870.31,2025-12-31,2026-01-03
501136,ACC00236,2025-12,188119183.53,0.0035,54868.1,54849.72,2025-12-31,2026-01-08
501137,ACC00237,2025-12,190701551.8,0.0035,55621.29,55602.7,2025-12-31,2026-01-07
501138,ACC00238,2025-12,226536355.79,0.0045,84951.13,84923.37,2025-12-31,2026-01-06
501139,ACC00239,2025-12,117753635.88,0.0075,73596.02,73547.54,2025-12-31,2026-01-05
501140,ACC00240,2025-12,62018003.7,0.006,31009.0,31020.71,2025-12-31,2026-01-07
501141,ACC00241,2025-12,126464397.56,0.0045,47424.15,47413.55,2025-12-31,2026-01-05
501142,ACC00242,2025-12,100985913.28,0.0035,29454.22,29446.76,2025-12-31,2026-01-07
501143,ACC00243,2025-12,64754121.72,0.0075,40471.33,40455.13,2025-12-31,2026-01-03
501144,ACC00244,2025-12,51981419.45,0.0035,15161.25,15173.2,2025-12-31,2026-01-08
501145,ACC00245,2025-12,83020991.93,0.0035,24214.46,24194.98,2025-12-31,2026-01-05
501146,ACC00246,2025-12,235064439.49,0.0035,68560.46,68565.25,2025-12-31,2026-01-07
501147,ACC00247,2025-12,187219210.91,0.0035,54605.6,54579.42,2025-12-31,2026-01-05
501148,ACC00248,2025-12,82129789.78,0.0075,51331.12,51381.43,2025-12-31,2026-01-07
501149,ACC00249,2025-12,20011502.15,0.006,10005.75,10005.66,2025-12-31,2026-01-03
501150,ACC00250,2025-12,100683565.51,0.0035,29366.04,29370.15,2025-12-31,2026-01-05
501151,ACC00251,2025-12,221288147.44,0.006,110644.07,110658.91,2025-12-31,2026-01-05
501152,ACC00252,2025-12,171313564.31,0.0045,64242.59,64225.02,2025-12-31,2026-01-07
501153,ACC00253,2025-12,151255782.28,0.006,75627.89,75632.93,2025-12-31,2026-01-08
501154,ACC00254,2025-12,173095422.92,0.0035,50486.17,50528.69,2025-12-31,2026-01-03
