movement_id,account_id,movement_type,amount,movement_date,approver_1,approver_2,custodian_match_flag
1101120,ACC00327,Collateral Pledge,182592.6,2025-12-11,APPR012,,True
1101121,ACC00140,Collateral Pledge,132094.94,2025-12-11,APPR008,APPR003,True
1101122,ACC00428,Wire Out,64644.71,2025-12-11,APPR008,APPR013,True
1101123,ACC00375,Wire In,711595.83,2025-12-11,APPR009,APPR013,True
1101124,ACC00269,Wire Out,219544.09,2025-12-11,APPR013,APPR012,True
1101125,ACC00120,Collateral Pledge,492609.43,2025-12-11,APPR005,APPR003,True
1101126,ACC00389,Collateral Pledge,663182.09,2025-12-11,APPR009,APPR003,True
1101127,ACC00408,Wire Out,58955.48,2025-12-11,APPR002,,True
1101128,ACC00213,Wire In,145127.15,2025-12-11,APPR011,APPR008,True
1101129,ACC00136,Collateral Return,171818.11,2025-12-11,APPR009,APPR001,False
1101130,ACC00497,Collateral Pledge,435967.09,2025-12-11,APPR009,APPR005,True
1101131,ACC00081,Wire Out,6685.63,2025-12-11,APPR006,,True
1101132,ACC00102,Wire In,84315.37,2025-12-11,APPR009,,True
1101133,ACC00153,Collateral Return,254655.22,2025-12-11,APPR014,APPR011,True
1101134,ACC00152,Collateral Pledge,96061.38,2025-12-12,APPR013,,True
1101135,ACC00752,Collateral Return,152922.4,2025-12-12,APPR010,,True
1101136,ACC00544,Wire In,168534.0,2025-12-12,APPR003,APPR011,True
1101137,ACC00809,Wire In,57918.09,2025-12-12,APPR002,APPR005,True
1101138,ACC00695,Collateral Return,695174.88,2025-12-12,APPR011,APPR009,True
1101139,ACC00221,Wire Out,24941.52,2025-12-12,APPR006,APPR012,True
1101140,ACC00693,Collateral Return,87047.16,2025-12-12,APPR001,,True
1101141,ACC00183,Collateral Pledge,102200.71,2025-12-12,APPR014,APPR012,True
1101142,ACC00623,Wire In,256494.33,2025-12-12,APPR004,APPR006,True
1101143,ACC00124,Wire In,188320.95,2025-12-12,APPR012,APPR006,True
1101144,ACC00067,Wire Out,200259.36,2025-12-12,APPR013,,True
1101145,ACC00525,Collateral Return,411076.47,2025-12-12,APPR003,APPR007,True
1101146,ACC00003,Wire Out,278611.44,2025-12-12,APPR003,APPR004,True
1101147,ACC00828,Collateral Pledge,4244472.37,2025-12-12,APPR003,APPR005,True
1101148,ACC00413,Collateral Return,254269.9,2025-12-12,APPR007,APPR009,True
1101149,ACC00194,Wire In,74147.29,2025-12-12,APPR002,APPR005,True
1101150,ACC00009,Wire Out,589658.51,2025-12-12,APPR011,APPR007,True
1101151,ACC00304,Wire Out,97255.45,2025-12-12,APPR003,APPR011,True
1101152,ACC00153,Collateral Pledge,46222.51,2025-12-12,APPR002,APPR013,True
1101153,ACC00140,Wire Out,42522.27,2025-12-12,APPR008,,True
1101154,ACC00275,Collateral Return,40423.06,2025-12-12,APPR010,APPR002,True
1101155,ACC00353,Collateral Return,376570.03,2025-12-15,APPR007,APPR006,True
1101156,ACC00436,Collateral Pledge,14471.06,2025-12-15,APPR008,,True
1101157,ACC00181,Wire Out,62177.42,2025-12-15,APPR006,,True
1101158,ACC00853,Wire In,143960.44,2025-12-15,APPR001,,True
1101159,ACC00387,Collateral Return,379244.39,2025-12-15,APPR001,APPR002,True
1101160,ACC00307,Collateral Pledge,95417.28,2025-12-15,APPR003,APPR013,True
1101161,ACC00224,Collateral Return,198796.78,2025-12-15,APPR004,,False
1101162,ACC00781,Wire In,203625.26,2025-12-15,APPR013,,True
1101163,ACC00147,Collateral Return,88737.16,2025-12-15,APPR011,APPR004,True
1101164,ACC00812,Wire Out,10273.12,2025-12-15,APPR002,APPR013,True
1101165,ACC00803,Collateral Return,227704.29,2025-12-15,APPR010,,True
1101166,ACC00672,Collateral Return,69573.98,2025-12-15,APPR012,,True
1101167,ACC00676,Collateral Pledge,250707.78,2025-12-15,APPR007,APPR004,True
1101168,ACC00606,Collateral Pledge,176269.65,2025-12-16,APPR006,APPR008,True
1101169,ACC00271,Collateral Return,203479.82,2025-12-16,APPR014,,True
1101170,ACC00216,Collateral Return,211827.61,2025-12-16,APPR006,,True
1101171,ACC00210,Wire Out,53001.56,2025-12-16,APPR012,,True
1101172,ACC00218,Wire Out,21788.27,2025-12-16,APPR003,,True
1101173,ACC00177,Collateral Return,26649.48,2025-12-16,APPR003,,True
1101174,ACC00661,Wire Out,384438.03,2025-12-16,APPR011,APPR003,True
1101175,ACC00383,Collateral Pledge,6000.36,2025-12-16,APPR014,APPR003,True
1101176,ACC00497,Collateral Pledge,16445.84,2025-12-16,APPR004,APPR008,True
1101177,ACC00610,Wire Out,246021.62,2025-12-16,APPR007,APPR004,True
1101178,ACC00135,Collateral Return,136154.25,2025-12-16,APPR010,,True
1101179,ACC00516,Wire In,44148.84,2025-12-16,APPR004,APPR009,True
1101180,ACC00888,Collateral Pledge,15388.5,2025-12-16,APPR014,APPR013,True
1101181,ACC00300,Wire In,75935.15,2025-12-17,APPR003,APPR013,True
1101182,ACC00706,Collateral Return,218302.84,2025-12-17,APPR006,APPR007,True
1101183,ACC00806,Wire In,119749.7,2025-12-17,APPR007,APPR009,True
1101184,ACC00518,Collateral Pledge,107202.16,2025-12-17,APPR006,,True
1101185,ACC00379,Collateral Pledge,89636.99,2025-12-17,APPR001,,True
1101186,ACC00694,Collateral Return,7884.48,2025-12-17,APPR009,APPR007,True
1101187,ACC00119,Collateral Pledge,1772392.61,2025-12-17,APPR001,APPR008,True
1101188,ACC00835,Collateral Pledge,120834.03,2025-12-17,APPR002,APPR010,True
1101189,ACC00782,Wire In,396337.88,2025-12-17,APPR009,APPR012,True
1101190,ACC00673,Collateral Pledge,227933.84,2025-12-17,APPR006,,True
1101191,ACC00441,Collateral Return,248169.4,2025-12-17,APPR013,,True
1101192,ACC00354,Collateral Return,189667.48,2025-12-17,APPR013,APPR001,True
1101193,ACC00830,Collateral Return,29595.53,2025-12-18,APPR012,APPR006,True
1101194,ACC00057,Wire Out,196281.75,2025-12-18,APPR005,,True
1101195,ACC00818,Wire In,66376.36,2025-12-18,APPR007,APPR013,True
1101196,ACC00213,Wire In,319879.2,2025-12-18,APPR004,APPR011,True
1101197,ACC00487,Wire Out,283686.13,2025-12-18,APPR010,APPR002,True
1101198,ACC00728,Collateral Pledge,21530.85,2025-12-18,APPR006,,True
1101199,ACC00755,Wire Out,66962.42,2025-12-18,APPR010,,True
1101200,ACC00574,Wire In,4944.04,2025-12-18,APPR007,APPR003,True
1101201,ACC00120,Collateral Pledge,122585.04,2025-12-18,APPR013,,True
1101202,ACC00374,Wire Out,104842.26,2025-12-18,APPR012,APPR005,True
1101203,ACC00101,Collateral Pledge,9200.18,2025-12-19,APPR010,APPR011,True
1101204,ACC00156,Collateral Pledge,63839.25,2025-12-19,APPR009,,True
1101205,ACC00138,Collateral Pledge,134714.46,2025-12-19,APPR003,,True
1101206,ACC00710,Collateral Pledge,551619.75,2025-12-19,APPR001,APPR002,True
1101207,ACC00457,Wire In,194784.7,2025-12-19,APPR002,,True
1101208,ACC00065,Collateral Return,197827.1,2025-12-19,APPR013,,True
1101209,ACC00297,Collateral Return,31816.34,2025-12-19,APPR013,,True
1101210,ACC00760,Wire In,1487148.77,2025-12-19,APPR014,APPR008,True
1101211,ACC00326,Collateral Pledge,85705.88,2025-12-19,APPR002,APPR001,True
1101212,ACC00773,Collateral Return,68516.98,2025-12-19,APPR007,,True
1101213,ACC00124,Wire In,28633.69,2025-12-19,APPR003,APPR002,True
1101214,ACC00088,Collateral Pledge,76566.71,2025-12-19,APPR012,,True
1101215,ACC00599,Collateral Pledge,153237.59,2025-12-19,APPR011,,True
1101216,ACC00793,Collateral Return,120068.77,2025-12-19,APPR012,APPR013,True
1101217,ACC00641,Collateral Pledge,722537.4,2025-12-19,APPR008,,True
1101218,ACC00368,Collateral Pledge,74151.53,2025-12-19,APPR003,,True
1101219,ACC00368,Wire In,87350.73,2025-12-19,APPR002,,True
1101220,ACC00148,Wire Out,35002.34,2025-12-19,APPR008,APPR001,True
1101221,ACC00248,Wire In,212538.82,2025-12-19,APPR013,APPR005,True
1101222,ACC00361,Collateral Pledge,94578.28,2025-12-19,APPR007,APPR012,True
1101223,ACC00569,Wire Out,364545.79,2025-12-19,APPR013,APPR010,True
1101224,ACC00128,Collateral Return,129148.22,2025-12-19,APPR006,APPR013,True
1101225,ACC00272,Collateral Pledge,26394.48,2025-12-19,APPR010,,True
1101226,ACC00163,Wire In,56297.52,2025-12-19,APPR006,APPR004,True
1101227,ACC00345,Collateral Pledge,108524.79,2025-12-22,APPR008,,True
1101228,ACC00473,Collateral Return,43535.43,2025-12-22,APPR002,,True
1101229,ACC00254,Wire In,95319.67,2025-12-22,APPR002,,True
1101230,ACC00567,Collateral Return,282232.06,2025-12-22,APPR003,APPR005,True
1101231,ACC00799,Collateral Return,16132.94,2025-12-22,APPR001,,True
1101232,ACC00128,Wire In,30476.54,2025-12-22,APPR008,APPR003,True
1101233,ACC00706,Collateral Pledge,870100.69,2025-12-22,APPR008,APPR005,True
1101234,ACC00111,Wire In,249772.0,2025-12-22,APPR008,,True
1101235,ACC00279,Collateral Pledge,275033.61,2025-12-22,APPR007,APPR012,True
1101236,ACC00165,Wire Out,30341.27,2025-12-22,APPR010,APPR006,True
1101237,ACC00117,Wire In,123026.5,2025-12-22,APPR008,APPR005,True
1101238,ACC00774,Collateral Return,44552.97,2025-12-22,APPR009,APPR007,True
1101239,ACC00815,Collateral Return,171574.59,2025-12-22,APPR009,APPR010,True
1101240,ACC00619,Wire Out,245181.5,2025-12-22,APPR013,,True
1101241,ACC00895,Wire In,87184.83,2025-12-23,APPR001,APPR006,True
1101242,ACC00120,Collateral Pledge,37427.81,2025-12-23,APPR002,APPR010,True
1101243,ACC00442,Collateral Pledge,62719.03,2025-12-23,APPR007,APPR012,True
1101244,ACC00318,Wire Out,66544.54,2025-12-23,APPR004,,True
1101245,ACC00782,Wire Out,464509.19,2025-12-23,APPR013,APPR007,True
1101246,ACC00834,Collateral Return,159835.15,2025-12-23,APPR011,APPR001,True
1101247,ACC00836,Collateral Pledge,115739.32,2025-12-23,APPR012,APPR003,True
1101248,ACC00877,Wire In,121417.53,2025-12-23,APPR003,,True
1101249,ACC00627,Wire Out,76142.38,2025-12-23,APPR008,APPR010,True
1101250,ACC00333,Wire In,37664.38,2025-12-23,APPR014,,False
1101251,ACC00158,Collateral Pledge,192846.54,2025-12-23,APPR012,,True
1101252,ACC00167,Wire Out,250932.48,2025-12-23,APPR013,APPR006,True
1101253,ACC00146,Collateral Pledge,31341.31,2025-12-23,APPR002,APPR010,True
1101254,ACC00114,Collateral Return,165936.49,2025-12-23,APPR005,,True
1101255,ACC00077,Wire In,484027.06,2025-12-24,APPR004,APPR002,True
1101256,ACC00667,Wire In,119685.97,2025-12-24,APPR009,,True
1101257,ACC00763,Collateral Return,43500.44,2025-12-24,APPR003,,True
1101258,ACC00368,Collateral Pledge,149100.92,2025-12-24,APPR001,,True
1101259,ACC00268,Collateral Return,217890.42,2025-12-24,APPR007,APPR002,True
1101260,ACC00189,Collateral Return,24415.13,2025-12-24,APPR004,,True
1101261,ACC00284,Wire Out,35659.26,2025-12-24,APPR007,,True
1101262,ACC00382,Collateral Return,834492.62,2025-12-24,APPR008,APPR011,True
1101263,ACC00415,Wire In,333487.44,2025-12-24,APPR003,APPR010,True
1101264,ACC00049,Wire In,101157.7,2025-12-24,APPR005,APPR007,True
1101265,ACC00647,Collateral Pledge,174037.57,2025-12-25,APPR002,APPR001,True
1101266,ACC00010,Wire In,40756.91,2025-12-25,APPR012,APPR009,True
1101267,ACC00012,Wire Out,212430.05,2025-12-25,APPR012,,True
1101268,ACC00709,Wire Out,43664.3,2025-12-25,APPR008,APPR007,True
1101269,ACC00232,Collateral Return,50088.47,2025-12-25,APPR006,APPR003,True
1101270,ACC00343,Collateral Pledge,41388.5,2025-12-25,APPR002,,True
1101271,ACC00344,Collateral Return,692669.3,2025-12-25,APPR002,APPR001,True
1101272,ACC00857,Wire Out,73396.38,2025-12-25,APPR013,,True
1101273,ACC00342,Collateral Return,1050014.92,2025-12-26,APPR012,APPR005,True
1101274,ACC00250,Wire In,79287.48,2025-12-26,APPR005,,True
1101275,ACC00620,Collateral Pledge,156717.78,2025-12-26,APPR005,,True
1101276,ACC00456,Wire Out,16040.56,2025-12-26,APPR003,APPR004,True
1101277,ACC00267,Collateral Pledge,110215.55,2025-12-26,APPR004,APPR005,True
1101278,ACC00183,Collateral Pledge,54002.53,2025-12-26,APPR006,APPR014,True
1101279,ACC00128,Wire Out,407529.22,2025-12-26,APPR014,APPR009,True
1101280,ACC00762,Collateral Pledge,20608.59,2025-12-26,APPR001,APPR012,True
1101281,ACC00539,Wire In,95316.57,2025-12-26,APPR004,APPR002,True
1101282,ACC00879,Collateral Return,400235.78,2025-12-26,APPR006,APPR013,True
1101283,ACC00040,Collateral Pledge,26821.02,2025-12-26,APPR009,APPR003,True
1101284,ACC00696,Wire Out,313701.04,2025-12-26,APPR008,APPR013,True
1101285,ACC00217,Collateral Return,152959.83,2025-12-26,APPR008,,True
1101286,ACC00819,Wire Out,29291.01,2025-12-26,APPR006,,True
1101287,ACC00366,Collateral Pledge,207488.94,2025-12-26,APPR008,APPR013,True
1101288,ACC00077,Collateral Pledge,87120.99,2025-12-26,APPR009,,True
1101289,ACC00173,Wire Out,1018650.17,2025-12-26,APPR001,APPR006,True
1101290,ACC00785,Collateral Return,54237.79,2025-12-26,APPR002,,True
1101291,ACC00794,Wire Out,113665.1,2025-12-26,APPR001,APPR004,True
1101292,ACC00458,Wire In,87606.2,2025-12-26,APPR011,,True
1101293,ACC00871,Wire Out,136069.79,2025-12-26,APPR014,,True
1101294,ACC00076,Collateral Pledge,78642.07,2025-12-26,APPR012,,True
1101295,ACC00027,Wire In,225085.28,2025-12-29,APPR004,,True
1101296,ACC00472,Collateral Pledge,47821.34,2025-12-29,APPR004,APPR007,True
1101297,ACC00023,Collateral Pledge,28979.2,2025-12-29,APPR007,APPR012,True
1101298,ACC00702,Wire Out,327299.3,2025-12-29,APPR007,APPR011,True
1101299,ACC00697,Wire In,101176.19,2025-12-29,APPR005,,True
1101300,ACC00161,Wire In,223582.04,2025-12-29,APPR014,APPR010,True
1101301,ACC00723,Wire In,30689.15,2025-12-29,APPR013,APPR006,True
1101302,ACC00293,Collateral Pledge,102131.94,2025-12-29,APPR011,,True
1101303,ACC00200,Wire In,205504.74,2025-12-29,APPR009,,True
1101304,ACC00656,Wire In,229711.07,2025-12-29,APPR012,APPR013,True
1101305,ACC00800,Wire In,45652.47,2025-12-29,APPR011,,True
1101306,ACC00415,Collateral Return,65513.09,2025-12-29,APPR009,,True
1101307,ACC00463,Wire In,1566087.58,2025-12-29,APPR007,APPR003,True
1101308,ACC00016,Wire In,154285.99,2025-12-29,APPR012,,True
1101309,ACC00345,Collateral Pledge,45373.15,2025-12-29,APPR013,,True
1101310,ACC00220,Wire Out,257734.64,2025-12-29,APPR002,APPR001,True
1101311,ACC00727,Wire In,27569.55,2025-12-30,APPR002,,True
1101312,ACC00846,Collateral Return,330297.34,2025-12-30,APPR013,APPR005,True
1101313,ACC00385,Collateral Pledge,118587.94,2025-12-30,APPR013,APPR005,True
1101314,ACC00344,Wire In,2173518.59,2025-12-30,APPR004,APPR006,True
1101315,ACC00083,Collateral Return,259473.49,2025-12-30,APPR002,APPR011,True
1101316,ACC00459,Wire In,99351.44,2025-12-30,APPR001,,True
1101317,ACC00137,Wire Out,407904.21,2025-12-30,APPR008,APPR006,True
1101318,ACC00878,Collateral Return,29881.94,2025-12-30,APPR009,APPR013,True
1101319,ACC00630,Collateral Pledge,90631.69,2025-12-30,APPR002,APPR007,True
1101320,ACC00297,Wire Out,178401.1,2025-12-30,APPR004,APPR014,True
1101321,ACC00474,Wire In,38457.07,2025-12-30,APPR013,APPR012,True
1101322,ACC00314,Wire In,67433.41,2025-12-30,APPR013,,True
1101323,ACC00715,Wire In,170741.3,2025-12-30,APPR012,APPR008,True
1101324,ACC00363,Collateral Pledge,77425.21,2025-12-30,APPR008,,True
1101325,ACC00511,Collateral Pledge,126530.84,2025-12-30,APPR001,APPR005,True
1101326,ACC00428,Collateral Pledge,154987.72,2025-12-30,APPR005,APPR009,True
1101327,ACC00043,Collateral Pledge,82727.23,2025-12-30,APPR013,APPR002,True
1101328,ACC00247,Wire Out,1740041.66,2025-12-30,APPR014,APPR005,True
1101329,ACC00879,Wire Out,22652.15,2025-12-30,APPR012,,True
1101330,ACC00755,Wire Out,404182.03,2025-12-30,APPR002,APPR013,True
1101331,ACC00810,Collateral Pledge,119446.19,2025-12-30,APPR007,,True
1101332,ACC00797,Collateral Return,68956.54,2025-12-30,APPR001,,True
1101333,ACC00123,Wire In,428877.65,2025-12-31,APPR004,APPR006,True
1101334,ACC00708,Collateral Pledge,610288.33,2025-12-31,APPR011,APPR014,True
1101335,ACC00321,Wire Out,503597.83,2025-12-31,APPR002,APPR001,True
1101336,ACC00317,Wire In,1077494.24,2025-12-31,APPR003,APPR005,True
1101337,ACC00136,Wire Out,56583.61,2025-12-31,APPR004,,True
1101338,ACC00700,Wire In,35159.78,2025-12-31,APPR014,APPR009,True
1101339,ACC00482,Wire In,157900.35,2025-12-31,APPR004,APPR005,True
1101340,ACC00128,Wire In,71537.57,2025-12-31,APPR009,,True
1101341,ACC00276,Wire Out,161876.63,2025-12-31,APPR006,,True
1101342,ACC00289,Collateral Return,181467.3,2025-12-31,APPR010,,True
1101343,ACC00112,Wire Out,49180.97,2025-12-31,APPR007,APPR001,True
1101344,ACC00073,Wire Out,15102.29,2025-12-31,APPR009,,True
1101345,ACC00887,Collateral Return,108237.95,2025-12-31,APPR001,APPR003,True
1101346,ACC00296,Collateral Return,67653.71,2025-12-31,APPR005,,True
1101347,ACC00165,Collateral Pledge,676361.83,2026-01-01,APPR009,APPR012,True
1101348,ACC00302,Collateral Pledge,65846.16,2026-01-01,APPR004,,True
1101349,ACC00564,Wire Out,33608.65,2026-01-01,APPR005,,True
1101350,ACC00774,Wire Out,335115.65,2026-01-01,APPR002,,True
1101351,ACC00218,Collateral Pledge,135384.12,2026-01-01,APPR008,,True
1101352,ACC00704,Wire In,164200.53,2026-01-01,APPR007,APPR009,True
1101353,ACC00562,Collateral Return,341034.12,2026-01-01,APPR006,APPR014,True
1101354,ACC00766,Collateral Pledge,318845.07,2026-01-01,APPR013,APPR010,True
1101355,ACC00345,Collateral Return,382560.47,2026-01-01,APPR001,APPR008,True
1101356,ACC00833,Wire Out,35055.25,2026-01-01,APPR009,,True
1101357,ACC00500,Collateral Return,27114.05,2026-01-01,APPR006,,True
1101358,ACC00458,Wire In,28121.68,2026-01-02,APPR004,APPR009,True
1101359,ACC00484,Wire Out,140664.14,2026-01-02,APPR004,APPR001,True
1101360,ACC00777,Collateral Pledge,444408.41,2026-01-02,APPR002,APPR010,True
1101361,ACC00745,Collateral Pledge,16627.08,2026-01-02,APPR012,APPR013,True
1101362,ACC00283,Collateral Return,49882.78,2026-01-02,APPR013,APPR011,True
1101363,ACC00004,Wire Out,129623.27,2026-01-02,APPR002,APPR009,True
1101364,ACC00642,Wire In,271401.89,2026-01-02,APPR006,APPR007,True
1101365,ACC00160,Wire Out,57170.37,2026-01-02,APPR012,,True
1101366,ACC00461,Wire Out,109587.94,2026-01-02,APPR001,APPR008,True
1101367,ACC00433,Collateral Return,26077.07,2026-01-02,APPR006,,True
1101368,ACC00773,Collateral Pledge,199590.38,2026-01-02,APPR008,APPR013,True
1101369,ACC00113,Collateral Return,71150.16,2026-01-02,APPR002,APPR007,True
1101370,ACC00826,Collateral Return,10551.66,2026-01-02,APPR012,APPR009,True
1101371,ACC00707,Wire In,136716.26,2026-01-02,APPR012,,True
1101372,ACC00038,Collateral Return,83586.49,2026-01-05,APPR010,APPR002,True
1101373,ACC00679,Wire Out,21332.08,2026-01-05,APPR008,APPR004,True
1101374,ACC00745,Collateral Return,163891.32,2026-01-05,APPR005,,True
1101375,ACC00207,Wire Out,7448.27,2026-01-05,APPR006,,True
1101376,ACC00621,Wire In,503798.91,2026-01-05,APPR005,APPR010,True
1101377,ACC00200,Collateral Return,101880.5,2026-01-05,APPR010,,True
1101378,ACC00505,Wire Out,232563.87,2026-01-05,APPR011,APPR010,True
1101379,ACC00664,Collateral Pledge,232439.81,2026-01-05,APPR008,APPR013,True
1101380,ACC00535,Wire Out,340827.38,2026-01-05,APPR010,APPR001,True
1101381,ACC00658,Collateral Pledge,189316.47,2026-01-05,APPR003,APPR008,True
1101382,ACC00212,Wire In,397526.68,2026-01-05,APPR007,APPR013,True
1101383,ACC00638,Collateral Pledge,166573.14,2026-01-05,APPR003,,True
1101384,ACC00203,Wire In,5543.84,2026-01-05,APPR007,APPR003,True
1101385,ACC00272,Wire In,529199.25,2026-01-05,APPR002,APPR007,True
1101386,ACC00215,Collateral Return,91125.96,2026-01-05,APPR001,,True
1101387,ACC00614,Wire Out,14024.16,2026-01-05,APPR011,APPR004,True
1101388,ACC00085,Collateral Return,729820.18,2026-01-05,APPR004,APPR009,True
1101389,ACC00779,Collateral Return,29596.59,2026-01-05,APPR009,,True
1101390,ACC00821,Wire In,164682.08,2026-01-05,APPR004,,True
1101391,ACC00062,Collateral Return,410162.22,2026-01-06,APPR014,APPR007,True
1101392,ACC00837,Collateral Pledge,95477.09,2026-01-06,APPR014,APPR011,True
1101393,ACC00709,Wire Out,596165.74,2026-01-06,APPR001,APPR012,True
1101394,ACC00347,Collateral Return,37043.76,2026-01-06,APPR001,,True
1101395,ACC00487,Collateral Pledge,80389.76,2026-01-06,APPR013,,True
1101396,ACC00753,Collateral Return,60987.39,2026-01-06,APPR014,APPR013,True
1101397,ACC00643,Wire In,72628.57,2026-01-06,APPR003,APPR002,True
1101398,ACC00684,Wire In,19998.66,2026-01-06,APPR014,,True
1101399,ACC00180,Collateral Pledge,48152.23,2026-01-06,APPR003,,True
1101400,ACC00868,Wire In,1109357.98,2026-01-06,APPR011,APPR004,True
1101401,ACC00701,Collateral Return,36804.62,2026-01-07,APPR009,APPR008,True
1101402,ACC00343,Wire In,296309.81,2026-01-07,APPR005,APPR014,True
1101403,ACC00328,Collateral Return,286703.53,2026-01-07,APPR008,APPR002,True
1101404,ACC00479,Wire In,21288.12,2026-01-07,APPR013,,True
1101405,ACC00380,Collateral Pledge,105911.81,2026-01-07,APPR010,APPR003,True
1101406,ACC00079,Collateral Return,116264.49,2026-01-07,APPR012,,True
1101407,ACC00081,Collateral Pledge,18670.8,2026-01-07,APPR005,APPR011,True
1101408,ACC00344,Collateral Return,94061.31,2026-01-07,APPR009,APPR005,True
1101409,ACC00114,Wire In,239129.12,2026-01-07,APPR001,,True
1101410,ACC00301,Collateral Pledge,76143.09,2026-01-07,APPR003,,True
1101411,ACC00201,Collateral Return,621833.47,2026-01-07,APPR001,APPR005,True
1101412,ACC00740,Collateral Return,177579.97,2026-01-07,APPR003,,True
1101413,ACC00278,Collateral Return,122226.94,2026-01-07,APPR007,APPR010,True
1101414,ACC00438,Collateral Pledge,79165.68,2026-01-07,APPR003,APPR009,True
