case_id,client_id,client_risk_rating,last_review_date,next_due_date,review_completed_date,status,documents_complete,is_open,days_late
701393,CLI02088,Low,2025-06-30,2026-07-04,2026-07-03,Completed-OnTime,True,False,0.0
701394,CLI01138,Medium,2025-06-30,2026-07-04,2026-06-30,Completed-OnTime,True,False,0.0
701395,CLI02997,Low,2025-06-30,2026-07-04,2026-07-03,Completed-OnTime,True,False,0.0
701396,CLI01043,Low,2025-06-30,2026-07-04,2026-07-02,Completed-OnTime,True,False,0.0
701397,CLI02242,Medium,2025-06-30,2026-07-03,2026-07-03,Completed-OnTime,True,False,0.0
701398,CLI00901,Low,2025-06-30,2026-07-04,2026-07-04,Completed-OnTime,True,False,0.0
701399,CLI03554,Low,2025-06-30,2026-07-01,2026-06-27,Completed-OnTime,True,False,0.0
701400,CLI03724,Low,2025-06-30,2026-07-02,2026-06-29,Completed-OnTime,True,False,0.0
701401,CLI03611,Low,2025-06-30,2026-07-01,2026-06-27,Completed-OnTime,True,False,0.0
701402,CLI00619,Low,2025-06-30,2026-07-03,2026-06-28,Completed-OnTime,True,False,0.0
701403,CLI01255,Medium,2025-06-30,2026-07-04,2026-07-04,Completed-OnTime,True,False,0.0
701404,CLI01036,Low,2025-06-30,2026-07-03,2026-06-28,Completed-OnTime,True,False,0.0
701405,CLI02260,Medium,2025-06-30,2026-06-30,2026-06-28,Completed-OnTime,False,False,0.0
701406,CLI02848,Medium,2025-06-30,2026-06-30,2026-06-26,Completed-OnTime,True,False,0.0
701407,CLI01454,Medium,2025-06-30,2026-07-03,2026-07-03,Completed-OnTime,True,False,0.0
701408,CLI01687,Low,2025-06-30,2026-07-04,2026-06-29,Completed-OnTime,True,False,0.0
701409,CLI02882,Low,2025-06-30,2026-06-30,2026-06-27,Completed-OnTime,True,False,0.0
701410,CLI03732,Low,2025-06-30,2026-07-03,2026-06-28,Completed-OnTime,True,False,0.0
701411,CLI01698,Low,2025-06-30,2026-07-01,,Open,True,True,
701412,CLI02865,Medium,2025-06-30,2026-07-02,2026-07-01,Completed-OnTime,True,False,0.0
701413,CLI00179,Medium,2025-06-30,2026-07-01,2026-07-01,Completed-OnTime,True,False,0.0
701414,CLI00971,Low,2025-06-30,2026-07-04,2026-07-02,Completed-OnTime,True,False,0.0
701415,CLI00048,Low,2025-06-30,2026-07-02,2026-06-30,Completed-OnTime,True,False,0.0
701416,CLI01931,Medium,2025-06-30,2026-07-03,2026-06-28,Completed-OnTime,True,False,0.0
701417,CLI00738,Medium,2025-06-30,2026-06-30,2026-06-28,Completed-OnTime,True,False,0.0
701418,CLI01769,Low,2025-06-30,2026-06-30,2026-06-28,Completed-OnTime,True,False,0.0
701419,CLI03964,High,2025-06-30,2026-07-01,2026-06-26,Completed-OnTime,True,False,0.0
701420,CLI03702,Low,2025-06-30,2026-07-04,2026-07-04,Completed-OnTime,True,False,0.0
701421,CLI00235,Medium,2025-06-30,2026-07-03,2026-07-03,Completed-OnTime,True,False,0.0
701422,CLI03795,Medium,2025-06-30,2026-07-03,2026-06-28,Completed-OnTime,True,False,0.0
701423,CLI02551,Low,2025-06-30,2026-07-04,2026-07-02,Completed-OnTime,True,False,0.0
701424,CLI00074,Low,2025-06-30,2026-07-03,2026-07-01,Completed-OnTime,True,False,0.0
701425,CLI01617,Medium,2025-06-30,2026-06-30,2026-06-25,Completed-OnTime,True,False,0.0
701426,CLI02230,High,2025-06-30,2026-06-30,2026-06-29,Completed-OnTime,True,False,0.0
701427,CLI00486,Medium,2025-06-30,2026-07-02,2026-08-08,Completed-Late,True,False,37.0
701428,CLI03620,Low,2025-06-30,2026-07-04,2026-07-03,Completed-OnTime,True,False,0.0
701429,CLI02178,Medium,2025-06-30,2026-07-01,2026-07-01,Completed-OnTime,True,False,0.0
701430,CLI01331,Medium,2025-06-30,2026-07-04,2026-07-08,Completed-Late,True,False,4.0
701431,CLI03492,Low,2025-06-30,2026-07-01,2026-06-30,Completed-OnTime,True,False,0.0
701432,CLI02813,Low,2025-06-30,2026-06-30,,Open,True,True,
701433,CLI01754,High,2025-06-30,2026-07-04,2026-07-01,Completed-OnTime,True,False,0.0
701434,CLI03006,Low,2025-06-30,2026-07-02,2026-06-27,Completed-OnTime,False,False,0.0
701435,CLI02573,Medium,2025-06-30,2026-07-03,2026-08-08,Completed-Late,True,False,36.0
701436,CLI00935,Low,2025-06-30,2026-07-01,2026-06-29,Completed-OnTime,False,False,0.0
701437,CLI03091,Low,2025-06-30,2026-07-02,2026-07-31,Completed-Late,True,False,29.0
701438,CLI02709,Low,2025-06-30,2026-07-03,2026-07-03,Completed-OnTime,True,False,0.0
701439,CLI02401,Low,2025-06-30,2026-07-01,2026-06-26,Completed-OnTime,True,False,0.0
701440,CLI01739,Low,2025-06-30,2026-06-30,2026-06-30,Completed-OnTime,True,False,0.0
701441,CLI02625,High,2025-06-30,2026-07-02,2026-06-30,Completed-OnTime,True,False,0.0
701442,CLI02459,Low,2025-06-30,2026-07-01,2026-06-26,Completed-OnTime,True,False,0.0
701443,CLI02245,Medium,2025-06-30,2026-06-30,2026-06-27,Completed-OnTime,True,False,0.0
701444,CLI01998,Low,2025-06-30,2026-07-02,2026-07-02,Completed-OnTime,True,False,0.0
701445,CLI03072,Low,2025-06-30,2026-07-01,2026-06-30,Completed-OnTime,True,False,0.0
701446,CLI00726,Medium,2025-06-30,2026-07-03,2026-06-30,Completed-OnTime,True,False,0.0
701447,CLI00272,Low,2025-06-30,2026-07-03,2026-06-28,Completed-OnTime,True,False,0.0
701448,CLI01561,Low,2025-06-30,2026-06-30,2026-06-25,Completed-OnTime,True,False,0.0
701449,CLI00963,Medium,2025-06-30,2026-06-30,2026-06-27,Completed-OnTime,True,False,0.0
701450,CLI00542,Medium,2025-06-30,2026-06-30,2026-06-27,Completed-OnTime,True,False,0.0
701451,CLI00878,Low,2025-06-30,2026-07-03,2026-07-01,Completed-OnTime,True,False,0.0
701452,CLI00334,Low,2025-06-30,2026-07-02,2026-06-27,Completed-OnTime,True,False,0.0
701453,CLI02210,Low,2025-06-30,2026-06-30,2026-06-27,Completed-OnTime,True,False,0.0
701454,CLI03944,Low,2025-06-30,2026-07-03,2026-08-07,Completed-Late,True,False,35.0
701455,CLI02565,Low,2025-06-30,2026-07-03,2026-07-03,Completed-OnTime,True,False,0.0
701456,CLI01210,Medium,2025-06-30,2026-06-30,2026-06-28,Completed-OnTime,True,False,0.0
701457,CLI01181,Medium,2025-06-30,2026-07-01,2026-06-28,Completed-OnTime,True,False,0.0
701458,CLI02101,Low,2025-06-30,2026-07-03,2026-07-03,Completed-OnTime,True,False,0.0
701459,CLI01685,Low,2025-06-30,2026-06-30,2026-06-26,Completed-OnTime,True,False,0.0
701460,CLI03786,Low,2025-06-30,2026-07-02,2026-06-28,Completed-OnTime,True,False,0.0
701461,CLI03250,Medium,2025-06-30,2026-07-04,2026-07-02,Completed-OnTime,True,False,0.0
701462,CLI03401,Low,2025-06-30,2026-07-01,2026-07-01,Completed-OnTime,True,False,0.0
701463,CLI00353,Low,2025-06-30,2026-07-01,2026-06-28,Completed-OnTime,True,False,0.0
701464,CLI01484,High,2025-06-30,2026-06-30,2026-06-30,Completed-OnTime,True,False,0.0
701465,CLI02598,High,2025-06-30,2026-06-30,2026-06-26,Completed-OnTime,True,False,0.0
701466,CLI00341,Low,2025-06-30,2026-07-01,2026-06-26,Completed-OnTime,True,False,0.0
701467,CLI01529,Low,2025-06-30,2026-07-03,2026-07-03,Completed-OnTime,True,False,0.0
701468,CLI03896,Low,2025-06-30,2026-07-03,2026-07-21,Completed-Late,True,False,18.0
701469,CLI03174,Low,2025-06-30,2026-07-04,2026-07-03,Completed-OnTime,True,False,0.0
701470,CLI01922,Medium,2025-06-30,2026-07-03,2026-07-28,Completed-Late,True,False,25.0
701471,CLI02736,Low,2025-06-30,2026-07-02,2026-08-10,Completed-Late,True,False,39.0
701472,CLI01729,Medium,2025-06-30,2026-07-02,2026-06-30,Completed-OnTime,True,False,0.0
701473,CLI03320,Low,2025-06-30,2026-07-04,2026-07-02,Completed-OnTime,True,False,0.0
701474,CLI02580,Low,2025-06-30,2026-07-01,2026-07-01,Completed-OnTime,True,False,0.0
701475,CLI00330,Medium,2025-06-30,2026-07-01,2026-06-30,Completed-OnTime,True,False,0.0
701476,CLI01654,Low,2025-06-30,2026-06-30,2026-06-27,Completed-OnTime,False,False,0.0
701477,CLI03600,Low,2025-06-30,2026-07-01,2026-06-29,Completed-OnTime,True,False,0.0
701478,CLI02953,High,2025-06-30,2026-07-01,2026-06-29,Completed-OnTime,True,False,0.0
701479,CLI01444,Medium,2025-06-30,2026-07-02,2026-07-06,Completed-Late,True,False,4.0
701480,CLI03435,Medium,2025-06-30,2026-06-30,2026-06-28,Completed-OnTime,True,False,0.0
701481,CLI03738,Low,2025-06-30,2026-07-02,2026-07-02,Completed-OnTime,True,False,0.0
701482,CLI02892,Low,2025-06-30,2026-06-30,2026-06-30,Completed-OnTime,True,False,0.0
701483,CLI00698,High,2025-06-30,2026-07-01,2026-06-26,Completed-OnTime,True,False,0.0
701484,CLI03645,Medium,2025-06-30,2026-07-02,2026-06-28,Completed-OnTime,True,False,0.0
701485,CLI02975,Medium,2025-06-30,2026-07-02,2026-06-27,Completed-OnTime,True,False,0.0
701486,CLI02161,Medium,2025-06-30,2026-07-01,2026-06-27,Completed-OnTime,True,False,0.0
701487,CLI00961,Low,2025-06-30,2026-07-03,2026-07-15,Completed-Late,True,False,12.0
701488,CLI01828,Low,2025-06-30,2026-06-30,2026-06-26,Completed-OnTime,True,False,0.0
701489,CLI01211,Low,2025-06-30,2026-06-30,2026-06-26,Completed-OnTime,True,False,0.0
701490,CLI02856,Medium,2025-06-30,2026-07-02,2026-06-27,Completed-OnTime,True,False,0.0
701491,CLI03274,Medium,2025-06-30,2026-06-30,2026-06-29,Completed-OnTime,True,False,0.0
701492,CLI02043,Low,2025-06-30,2026-07-02,2026-07-01,Completed-OnTime,True,False,0.0
701493,CLI02028,Low,2025-06-30,2026-07-01,2026-07-01,Completed-OnTime,True,False,0.0
701494,CLI03087,High,2025-06-30,2026-07-02,2026-06-30,Completed-OnTime,True,False,0.0
701495,CLI03609,Low,2025-06-30,2026-07-01,2026-07-01,Completed-OnTime,True,False,0.0
701496,CLI02984,Medium,2025-06-30,2026-07-02,2026-07-02,Completed-OnTime,True,False,0.0
701497,CLI03637,Low,2025-06-30,2026-07-03,2026-08-08,Completed-Late,True,False,36.0
701498,CLI00890,Low,2025-06-30,2026-07-03,2026-07-03,Completed-OnTime,True,False,0.0
701499,CLI01145,High,2025-06-30,2026-07-01,2026-06-28,Completed-OnTime,True,False,0.0
701500,CLI03399,Medium,2025-06-30,2026-07-04,2026-06-30,Completed-OnTime,True,False,0.0
701501,CLI01957,High,2025-07-31,2026-08-04,,Open,True,True,
701502,CLI01554,Low,2025-07-31,2026-08-01,2026-09-03,Completed-Late,True,False,33.0
701503,CLI01189,Low,2025-07-31,2026-08-04,2026-08-03,Completed-OnTime,True,False,0.0
701504,CLI03254,Medium,2025-07-31,2026-07-31,2026-08-12,Completed-Late,False,False,12.0
701505,CLI01669,Low,2025-07-31,2026-08-03,2026-07-30,Completed-OnTime,True,False,0.0
701506,CLI02909,Low,2025-07-31,2026-08-03,2026-08-03,Completed-OnTime,True,False,0.0
701507,CLI00997,Low,2025-07-31,2026-08-02,2026-07-31,Completed-OnTime,True,False,0.0
701508,CLI02808,Low,2025-07-31,2026-08-03,2026-07-31,Completed-OnTime,True,False,0.0
701509,CLI01219,Medium,2025-07-31,2026-08-04,2026-08-04,Completed-OnTime,True,False,0.0
701510,CLI00870,Low,2025-07-31,2026-08-01,2026-08-01,Completed-OnTime,False,False,0.0
701511,CLI03949,Medium,2025-07-31,2026-08-01,2026-07-29,Completed-OnTime,True,False,0.0
701512,CLI00817,High,2025-07-31,2026-08-02,2026-08-02,Completed-OnTime,True,False,0.0
701513,CLI01741,Low,2025-07-31,2026-07-31,2026-07-28,Completed-OnTime,True,False,0.0
701514,CLI00965,Medium,2025-07-31,2026-08-02,2026-07-30,Completed-OnTime,True,False,0.0
701515,CLI03219,Low,2025-07-31,2026-08-01,2026-07-27,Completed-OnTime,True,False,0.0
701516,CLI00361,Low,2025-07-31,2026-07-31,2026-07-31,Completed-OnTime,True,False,0.0
701517,CLI01870,Low,2025-07-31,2026-08-03,2026-08-09,Completed-Late,True,False,6.0
701518,CLI01773,Medium,2025-07-31,2026-08-01,2026-07-31,Completed-OnTime,True,False,0.0
701519,CLI03225,Low,2025-07-31,2026-07-31,2026-07-30,Completed-OnTime,True,False,0.0
701520,CLI00090,Low,2025-07-31,2026-08-03,2026-07-30,Completed-OnTime,True,False,0.0
701521,CLI03259,Low,2025-07-31,2026-08-02,2026-08-02,Completed-OnTime,True,False,0.0
701522,CLI01758,Medium,2025-07-31,2026-08-03,2026-08-08,Completed-Late,True,False,5.0
701523,CLI02143,Low,2025-07-31,2026-08-03,2026-07-31,Completed-OnTime,True,False,0.0
701524,CLI03341,Low,2025-07-31,2026-08-01,2026-09-07,Completed-Late,True,False,37.0
701525,CLI00557,Low,2025-07-31,2026-08-04,2026-08-03,Completed-OnTime,True,False,0.0
701526,CLI03605,Low,2025-07-31,2026-08-01,2026-07-27,Completed-OnTime,True,False,0.0
701527,CLI02079,Low,2025-07-31,2026-08-01,2026-07-31,Completed-OnTime,True,False,0.0
701528,CLI02509,Low,2025-07-31,2026-08-03,2026-07-29,Completed-OnTime,True,False,0.0
701529,CLI00574,Low,2025-07-31,2026-08-03,2026-08-02,Completed-OnTime,True,False,0.0
701530,CLI00136,Medium,2025-07-31,2026-08-01,2026-08-12,Completed-Late,True,False,11.0
701531,CLI02091,Low,2025-07-31,2026-08-02,2026-07-31,Completed-OnTime,True,False,0.0
701532,CLI03522,Low,2025-07-31,2026-08-03,2026-07-30,Completed-OnTime,True,False,0.0
701533,CLI00350,Low,2025-07-31,2026-07-31,2026-08-13,Completed-Late,True,False,13.0
701534,CLI02512,Low,2025-07-31,2026-08-01,2026-07-30,Completed-OnTime,True,False,0.0
701535,CLI02390,Low,2025-07-31,2026-07-31,2026-07-26,Completed-OnTime,True,False,0.0
701536,CLI02973,High,2025-07-31,2026-08-02,2026-07-29,Completed-OnTime,True,False,0.0
701537,CLI01834,High,2025-07-31,2026-07-31,2026-07-28,Completed-OnTime,True,False,0.0
701538,CLI02872,High,2025-07-31,2026-07-31,2026-07-28,Completed-OnTime,True,False,0.0
701539,CLI03656,Medium,2025-07-31,2026-08-03,2026-07-31,Completed-OnTime,True,False,0.0
701540,CLI00849,Low,2025-07-31,2026-08-03,2026-08-01,Completed-OnTime,True,False,0.0
701541,CLI02209,Medium,2025-07-31,2026-08-04,2026-09-06,Completed-Late,True,False,33.0
701542,CLI00792,Low,2025-07-31,2026-08-04,2026-08-01,Completed-OnTime,True,False,0.0
701543,CLI01010,Medium,2025-07-31,2026-08-04,2026-08-03,Completed-OnTime,True,False,0.0
701544,CLI01990,Medium,2025-07-31,2026-08-02,2026-07-29,Completed-OnTime,True,False,0.0
701545,CLI03452,Low,2025-07-31,2026-08-04,2026-09-11,Completed-Late,True,False,38.0
701546,CLI03681,Low,2025-07-31,2026-08-03,2026-07-29,Completed-OnTime,True,False,0.0
701547,CLI01296,Low,2025-07-31,2026-08-03,,Open,True,True,
701548,CLI01130,Low,2025-07-31,2026-08-04,2026-07-30,Completed-OnTime,True,False,0.0
701549,CLI02073,Low,2025-07-31,2026-07-31,2026-07-28,Completed-OnTime,True,False,0.0
701550,CLI00187,Low,2025-07-31,2026-08-02,2026-08-25,Completed-Late,True,False,23.0
701551,CLI02959,High,2025-07-31,2026-07-31,2026-08-11,Completed-Late,True,False,11.0
701552,CLI00262,Low,2025-07-31,2026-08-04,2026-07-30,Completed-OnTime,True,False,0.0
701553,CLI03587,Low,2025-07-31,2026-08-03,2026-07-29,Completed-OnTime,True,False,0.0
701554,CLI00805,Low,2025-07-31,2026-08-04,2026-08-04,Completed-OnTime,False,False,0.0
701555,CLI03908,Medium,2025-07-31,2026-08-01,2026-08-08,Completed-Late,True,False,7.0
701556,CLI00371,Low,2025-07-31,2026-08-04,2026-07-31,Completed-OnTime,False,False,0.0
701557,CLI03858,Medium,2025-07-31,2026-08-04,2026-08-01,Completed-OnTime,True,False,0.0
701558,CLI01610,High,2025-07-31,2026-07-31,2026-07-27,Completed-OnTime,True,False,0.0
701559,CLI01608,Medium,2025-07-31,2026-08-02,2026-08-01,Completed-OnTime,True,False,0.0
701560,CLI01145,Low,2025-07-31,2026-07-31,2026-07-30,Completed-OnTime,True,False,0.0
701561,CLI01460,High,2025-07-31,2026-08-04,2026-08-04,Completed-OnTime,True,False,0.0
701562,CLI00463,High,2025-07-31,2026-08-02,2026-08-02,Completed-OnTime,True,False,0.0
701563,CLI02119,High,2025-07-31,2026-08-02,2026-07-29,Completed-OnTime,True,False,0.0
701564,CLI00596,Medium,2025-07-31,2026-08-01,2026-07-30,Completed-OnTime,True,False,0.0
701565,CLI00327,Low,2025-07-31,2026-08-01,2026-07-29,Completed-OnTime,True,False,0.0
701566,CLI00140,Medium,2025-07-31,2026-08-04,2026-08-02,Completed-OnTime,True,False,0.0
701567,CLI02902,Low,2025-07-31,2026-08-02,2026-08-02,Completed-OnTime,True,False,0.0
701568,CLI02741,Low,2025-07-31,2026-08-03,2026-09-08,Completed-Late,True,False,36.0
701569,CLI00460,Medium,2025-07-31,2026-08-01,2026-07-31,Completed-OnTime,True,False,0.0
701570,CLI00954,Low,2025-07-31,2026-08-04,2026-08-02,Completed-OnTime,True,False,0.0
701571,CLI03542,Low,2025-07-31,2026-08-03,2026-08-01,Completed-OnTime,True,False,0.0
701572,CLI02217,High,2025-07-31,2026-08-04,2026-07-30,Completed-OnTime,True,False,0.0
701573,CLI00130,Low,2025-07-31,2026-08-02,2026-07-29,Completed-OnTime,True,False,0.0
701574,CLI03696,Medium,2025-07-31,2026-08-02,2026-07-28,Completed-OnTime,True,False,0.0
701575,CLI03157,Medium,2025-07-31,2026-08-01,2026-07-27,Completed-OnTime,True,False,0.0
701576,CLI02104,Low,2025-07-31,2026-08-02,2026-07-31,Completed-OnTime,True,False,0.0
701577,CLI03923,Low,2025-07-31,2026-07-31,2026-07-30,Completed-OnTime,True,False,0.0
701578,CLI00109,Low,2025-07-31,2026-07-31,2026-07-26,Completed-OnTime,True,False,0.0
701579,CLI01091,Low,2025-07-31,2026-08-04,2026-09-07,Completed-Late,True,False,34.0
701580,CLI03969,Low,2025-07-31,2026-08-03,2026-07-31,Completed-OnTime,True,False,0.0
701581,CLI00210,Medium,2025-07-31,2026-08-01,2026-08-23,Completed-Late,True,False,22.0
701582,CLI01791,Medium,2025-07-31,2026-08-03,2026-08-01,Completed-OnTime,True,False,0.0
701583,CLI00192,High,2025-07-31,2026-08-01,2026-07-28,Completed-OnTime,True,False,0.0
701584,CLI02861,Medium,2025-07-31,2026-08-02,2026-07-29,Completed-OnTime,False,False,0.0
701585,CLI03363,Medium,2025-07-31,2026-08-01,2026-07-29,Completed-OnTime,True,False,0.0
701586,CLI01398,Low,2025-07-31,2026-08-01,2026-07-30,Completed-OnTime,True,False,0.0
701587,CLI03245,Low,2025-07-31,2026-07-31,2026-07-28,Completed-OnTime,True,False,0.0
701588,CLI03549,Low,2025-07-31,2026-08-01,2026-08-01,Completed-OnTime,True,False,0.0
701589,CLI03101,Medium,2025-07-31,2026-08-01,2026-07-31,Completed-OnTime,True,False,0.0
701590,CLI00477,Medium,2025-07-31,2026-08-03,2026-08-03,Completed-OnTime,True,False,0.0
701591,CLI03753,Low,2025-07-31,2026-08-02,2026-08-31,Completed-Late,True,False,29.0
701592,CLI02247,Low,2025-07-31,2026-08-04,2026-07-30,Completed-OnTime,True,False,0.0
701593,CLI02226,Low,2025-07-31,2026-08-04,2026-07-31,Completed-OnTime,True,False,0.0
701594,CLI02470,Low,2025-07-31,2026-08-01,2026-07-27,Completed-OnTime,True,False,0.0
701595,CLI02573,Low,2025-07-31,2026-08-01,2026-07-31,Completed-OnTime,True,False,0.0
701596,CLI00397,Low,2025-07-31,2026-07-31,2026-07-28,Completed-OnTime,True,False,0.0
701597,CLI02711,Medium,2025-07-31,2026-08-02,2026-08-01,Completed-OnTime,True,False,0.0
701598,CLI02495,Low,2025-07-31,2026-08-03,2026-07-29,Completed-OnTime,True,False,0.0
701599,CLI03919,Medium,2025-07-31,2026-08-02,2026-07-31,Completed-OnTime,True,False,0.0
701600,CLI01034,Medium,2025-07-31,2026-08-04,2026-08-02,Completed-OnTime,True,False,0.0
701601,CLI01892,Medium,2025-07-31,2026-08-04,2026-08-03,Completed-OnTime,True,False,0.0
701602,CLI01018,Medium,2025-07-31,2026-08-02,2026-07-30,Completed-OnTime,True,False,0.0
701603,CLI01364,Low,2025-07-31,2026-08-01,2026-07-28,Completed-OnTime,True,False,0.0
701604,CLI00898,Low,2025-07-31,2026-08-03,2026-08-02,Completed-OnTime,True,False,0.0
701605,CLI00576,Low,2025-07-31,2026-08-01,2026-07-29,Completed-OnTime,True,False,0.0
701606,CLI03271,Low,2025-07-31,2026-08-04,2026-08-04,Completed-OnTime,True,False,0.0
701607,CLI00536,High,2025-07-31,2026-07-31,2026-07-27,Completed-OnTime,True,False,0.0
701608,CLI03712,Medium,2025-07-31,2026-07-31,2026-07-30,Completed-OnTime,True,False,0.0
701609,CLI00615,Medium,2025-07-31,2026-08-04,2026-08-26,Completed-Late,True,False,22.0
701610,CLI00437,Medium,2025-07-31,2026-08-02,2026-07-28,Completed-OnTime,True,False,0.0
701611,CLI00962,Medium,2025-07-31,2026-08-01,2026-07-29,Completed-OnTime,False,False,0.0
701612,CLI03658,Low,2025-07-31,2026-08-02,2026-07-30,Completed-OnTime,True,False,0.0
701613,CLI02825,Medium,2025-07-31,2026-08-02,2026-07-30,Completed-OnTime,True,False,0.0
701614,CLI02644,Low,2025-07-31,2026-07-31,2026-07-29,Completed-OnTime,True,False,0.0
701615,CLI01933,Low,2025-07-31,2026-08-01,2026-07-31,Completed-OnTime,True,False,0.0
701616,CLI01732,Medium,2025-07-31,2026-08-02,2026-07-28,Completed-OnTime,True,False,0.0
701617,CLI00712,Low,2025-07-31,2026-08-02,2026-07-31,Completed-OnTime,True,False,0.0
701618,CLI03052,Low,2025-07-31,2026-07-31,2026-07-28,Completed-OnTime,True,False,0.0
701619,CLI02864,Low,2025-07-31,2026-08-04,2026-08-19,Completed-Late,False,False,15.0
701620,CLI01618,High,2025-07-31,2026-07-31,2026-07-29,Completed-OnTime,True,False,0.0
701621,CLI00042,Medium,2025-07-31,2026-08-04,2026-08-03,Completed-OnTime,True,False,0.0
701622,CLI03739,Medium,2025-07-31,2026-08-03,2026-07-31,Completed-OnTime,True,False,0.0
701623,CLI01438,Medium,2025-07-31,2026-07-31,2026-07-27,Completed-OnTime,True,False,0.0
701624,CLI00944,Low,2025-07-31,2026-08-02,2026-08-25,Completed-Late,True,False,23.0
701625,CLI01145,Low,2025-07-31,2026-08-03,2026-08-02,Completed-OnTime,True,False,0.0
701626,CLI03593,Medium,2025-07-31,2026-08-02,2026-08-01,Completed-OnTime,True,False,0.0
701627,CLI00340,Low,2025-07-31,2026-08-04,2026-07-31,Completed-OnTime,True,False,0.0
701628,CLI02834,Medium,2025-07-31,2026-08-03,2026-08-01,Completed-OnTime,True,False,0.0
701629,CLI01143,Medium,2025-07-31,2026-08-02,2026-07-31,Completed-OnTime,True,False,0.0
701630,CLI00116,Low,2025-07-31,2026-08-04,2026-07-30,Completed-OnTime,True,False,0.0
701631,CLI00704,Low,2025-07-31,2026-08-04,2026-07-30,Completed-OnTime,True,False,0.0
701632,CLI03290,Low,2025-07-31,2026-07-31,2026-08-19,Completed-Late,True,False,19.0
701633,CLI01880,Low,2025-07-31,2026-08-01,2026-07-27,Completed-OnTime,True,False,0.0
701634,CLI02383,Medium,2025-07-31,2026-07-31,2026-07-29,Completed-OnTime,True,False,0.0
701635,CLI03022,Low,2025-07-31,2026-08-01,2026-07-29,Completed-OnTime,True,False,0.0
701636,CLI03132,Low,2025-07-31,2026-07-31,2026-07-31,Completed-OnTime,True,False,0.0
701637,CLI01481,High,2025-07-31,2026-08-03,2026-08-03,Completed-OnTime,True,False,0.0
701638,CLI01941,Low,2025-07-31,2026-07-31,2026-07-29,Completed-OnTime,False,False,0.0
701639,CLI02531,Low,2025-07-31,2026-08-01,2026-07-31,Completed-OnTime,True,False,0.0
701640,CLI03745,Low,2025-07-31,2026-08-04,2026-08-03,Completed-OnTime,True,False,0.0
701641,CLI01757,Low,2025-07-31,2026-08-02,,Open,True,True,
701642,CLI02131,Low,2025-07-31,2026-07-31,2026-07-26,Completed-OnTime,True,False,0.0
701643,CLI02522,Low,2025-07-31,2026-08-02,2026-08-01,Completed-OnTime,True,False,0.0
701644,CLI03143,Low,2025-07-31,2026-08-01,2026-09-06,Completed-Late,True,False,36.0
701645,CLI03716,Low,2025-07-31,2026-08-02,2026-08-02,Completed-OnTime,True,False,0.0
701646,CLI00126,Medium,2025-07-31,2026-07-31,2026-07-31,Completed-OnTime,True,False,0.0
701647,CLI02469,Medium,2025-07-31,2026-08-01,2026-09-13,Completed-Late,True,False,43.0
701648,CLI03596,Low,2025-07-31,2026-08-04,2026-09-13,Completed-Late,True,False,40.0
701649,CLI01603,Low,2025-07-31,2026-08-04,2026-08-08,Completed-Late,True,False,4.0
701650,CLI00832,Low,2025-07-31,2026-07-31,2026-07-31,Completed-OnTime,True,False,0.0
701651,CLI00738,Medium,2025-08-31,2026-09-04,2026-10-08,Completed-Late,False,False,34.0
701652,CLI01575,High,2025-08-31,2026-08-31,2026-08-31,Completed-OnTime,True,False,0.0
701653,CLI00255,Low,2025-08-31,2026-08-31,2026-08-30,Completed-OnTime,True,False,0.0
701654,CLI00984,Medium,2025-08-31,2026-08-31,2026-08-28,Completed-OnTime,True,False,0.0
701655,CLI03170,Low,2025-08-31,2026-09-04,2026-09-07,Completed-Late,True,False,3.0
701656,CLI01516,Low,2025-08-31,2026-09-01,2026-10-08,Completed-Late,True,False,37.0
701657,CLI03547,Medium,2025-08-31,2026-08-31,2026-08-29,Completed-OnTime,True,False,0.0
701658,CLI03320,Low,2025-08-31,2026-09-02,2026-10-06,Completed-Late,True,False,34.0
701659,CLI03925,Medium,2025-08-31,2026-08-31,2026-08-30,Completed-OnTime,True,False,0.0
701660,CLI03579,High,2025-08-31,2026-09-03,2026-08-29,Completed-OnTime,True,False,0.0
701661,CLI02592,Low,2025-08-31,2026-09-03,2026-08-31,Completed-OnTime,False,False,0.0
701662,CLI00778,High,2025-08-31,2026-09-03,2026-09-21,Completed-Late,True,False,18.0
701663,CLI00772,Low,2025-08-31,2026-09-04,2026-09-19,Completed-Late,True,False,15.0
701664,CLI02032,Low,2025-08-31,2026-09-03,2026-09-29,Completed-Late,True,False,26.0
701665,CLI03797,High,2025-08-31,2026-09-02,2026-10-05,Completed-Late,True,False,33.0
701666,CLI00898,Medium,2025-08-31,2026-09-01,2026-09-14,Completed-Late,True,False,13.0
701667,CLI00518,High,2025-08-31,2026-09-02,2026-09-09,Completed-Late,True,False,7.0
701668,CLI01607,Medium,2025-08-31,2026-08-31,2026-08-27,Completed-OnTime,True,False,0.0
701669,CLI00215,Medium,2025-08-31,2026-09-01,2026-08-29,Completed-OnTime,True,False,0.0
701670,CLI02067,Low,2025-08-31,2026-08-31,2026-08-26,Completed-OnTime,True,False,0.0
701671,CLI03670,Low,2025-08-31,2026-09-02,2026-08-29,Completed-OnTime,True,False,0.0
701672,CLI01483,Low,2025-08-31,2026-09-03,2026-09-29,Completed-Late,True,False,26.0
701673,CLI01849,Low,2025-08-31,2026-08-31,2026-08-29,Completed-OnTime,True,False,0.0
