trade_id,trade_date,account_id,client_segment,security_id,asset_class,side,quantity,execution_price,benchmark_price,order_block_id,allocation_pct,desk,trader_id,execution_timestamp,allocation_timestamp,dq_flag_null_required_field,dq_flag_out_of_range,allocation_lag_minutes,price_dev_bps
104772,2025-12-29,ACC00199,Institutional,SEC0346,Equity,BUY,5425.0,182.5725,182.5518,BLK34924,0.1802,Equity,TR011,2025-12-29 09:17:00,2025-12-29 09:19:00,False,False,2.0,1.133924727118826
104773,2025-12-29,ACC00710,Institutional,SEC0037,Bond,SELL,15791.0,368.0392,368.0061,BLK34924,0.5252,Alternatives,TR006,2025-12-29 12:20:00,2025-12-29 12:32:00,False,False,12.0,0.899441612516487
104774,2025-12-29,ACC00307,Retail-Advisory,SEC0379,ETF,BUY,8553.0,248.7251,248.7149,BLK34924,0.2841,Alternatives,TR001,2025-12-29 12:05:00,2025-12-29 12:32:00,False,False,27.0,0.4101081197788128
104775,2025-12-29,ACC00892,Institutional,SEC0128,Bond,BUY,10533.0,434.0247,433.8195,BLK34925,0.2497,Multi-Asset,TR008,2025-12-29 14:46:00,2025-12-29 14:59:00,False,False,13.0,4.730077831909139
104776,2025-12-29,ACC00486,Retail-Advisory,SEC0097,Equity,SELL,12170.0,462.4503,462.1862,BLK34925,0.2937,Equity,TR018,2025-12-29 12:06:00,2025-12-29 12:08:00,False,False,2.0,5.714147241956634
104777,2025-12-29,ACC00253,HNW,SEC0345,Equity,SELL,18656.0,400.1217,400.411,BLK34925,0.4563,Fixed Income,TR003,2025-12-29 10:40:00,2025-12-29 10:47:00,False,False,7.0,-7.225076234170032
104778,2025-12-29,ACC00157,Family Office,SEC0341,ETF,SELL,10453.0,130.1355,130.1889,BLK34926,0.5798,Alternatives,TR021,2025-12-29 14:35:00,2025-12-29 14:49:00,False,False,14.0,-4.10173217532233
104779,2025-12-29,ACC00142,Institutional,SEC0224,ETF,BUY,5235.0,268.2185,268.2709,BLK34926,0.2495,Alternatives,TR010,2025-12-29 10:57:00,2025-12-29 11:24:00,False,False,27.0,-1.953249495192261
104780,2025-12-29,ACC00205,HNW,SEC0284,Equity,BUY,2065.0,101.0826,101.0021,BLK34926,0.1299,Fixed Income,TR018,2025-12-29 10:51:00,2025-12-29 10:57:00,False,False,6.0,7.970131314101457
104781,2025-12-29,ACC00096,HNW,SEC0128,Equity,BUY,10889.0,355.3984,355.4717,BLK34927,0.2979,Multi-Asset,TR019,2025-12-29 11:19:00,2025-12-29 11:23:00,False,False,4.0,-2.062048821327196
104782,2025-12-29,ACC00074,HNW,SEC0267,Equity,BUY,12230.0,258.5776,258.622,BLK34927,0.3326,Equity,TR002,2025-12-29 13:10:00,2025-12-29 13:17:00,False,False,7.0,-1.7167913015905838
104783,2025-12-29,ACC00884,Institutional,SEC0146,ETF,BUY,13787.0,32.0621,32.06,BLK34927,0.3832,Equity,TR016,2025-12-29 11:36:00,2025-12-29 11:42:00,False,False,6.0,0.6550218340607169
104784,2025-12-29,ACC00656,Family Office,SEC0247,Equity,SELL,16837.0,431.8992,432.1145,BLK34928,0.3609,Alternatives,TR020,2025-12-29 10:53:00,2025-12-29 10:55:00,False,False,2.0,-4.9824757095634
104785,2025-12-30,ACC00506,HNW,SEC0167,Bond,SELL,12748.0,476.359,476.2371,BLK34928,0.2931,Multi-Asset,TR022,2025-12-30 10:52:00,2025-12-30 10:59:00,False,False,7.0,2.559649384728371
104786,2025-12-30,ACC00265,Retail-Advisory,SEC0257,Bond,SELL,15440.0,30.6527,30.6644,BLK34928,0.338,Equity,TR019,2025-12-30 11:40:00,2025-12-30 11:46:00,False,False,6.0,-3.815499406478246
104787,2025-12-30,ACC00420,Retail-Advisory,SEC0299,ETF,SELL,19237.0,256.6674,256.8126,BLK34929,0.4208,Alternatives,TR014,2025-12-30 12:32:00,2025-12-30 12:51:00,False,False,19.0,-5.653928195111472
104788,2025-12-30,ACC00831,Family Office,SEC0087,ETF,SELL,16295.0,246.6744,246.6891,BLK34929,0.3468,Multi-Asset,TR024,2025-12-30 14:02:00,2025-12-30 14:25:00,False,False,23.0,-0.5958917520070737
104789,2025-12-30,ACC00502,Family Office,SEC0145,Equity,SELL,10399.0,194.6709,194.625,BLK34929,0.2176,Multi-Asset,TR021,2025-12-30 12:49:00,2025-12-30 12:58:00,False,False,9.0,2.3583815028896056
104790,2025-12-30,ACC00533,Retail-Advisory,SEC0216,Equity,SELL,18582.0,174.7518,174.7894,BLK34930,0.4513,Fixed Income,TR012,2025-12-30 10:01:00,2025-12-30 10:20:00,False,False,19.0,-2.151160196213136
104791,2025-12-30,ACC00314,Family Office,SEC0036,ETF,SELL,4938.0,240.8205,240.6543,BLK34930,0.121,Fixed Income,TR014,2025-12-30 12:18:00,2025-12-30 12:21:00,False,False,3.0,6.906172048453049
104792,2025-12-30,ACC00421,Institutional,SEC0144,Equity,SELL,17483.0,99.764,99.7973,BLK34930,0.4278,Multi-Asset,TR009,2025-12-30 12:37:00,2025-12-30 12:58:00,False,False,21.0,-3.3367636198585737
104793,2025-12-30,ACC00081,HNW,SEC0237,Equity,BUY,5682.0,419.8623,419.7346,BLK34931,0.1773,Fixed Income,TR006,2025-12-30 11:36:00,2025-12-30 11:43:00,False,False,7.0,3.0423986967003525
104794,2025-12-30,ACC00795,Institutional,SEC0159,Equity,BUY,8179.0,488.7105,488.817,BLK34931,0.2319,Multi-Asset,TR017,2025-12-30 11:08:00,2025-12-30 11:34:00,False,False,26.0,-2.1787294631729814
104795,2025-12-30,ACC00200,Retail-Advisory,SEC0044,Derivative,BUY,19682.0,404.7663,404.5925,BLK34931,0.5852,Alternatives,TR004,2025-12-30 14:29:00,2025-12-30 14:33:00,False,False,4.0,4.295680221458094
104796,2025-12-30,ACC00404,Family Office,SEC0115,Derivative,SELL,17849.0,410.5065,410.8411,BLK34932,0.3513,Multi-Asset,TR014,2025-12-30 13:53:00,2025-12-30 13:56:00,False,False,3.0,-8.144267942033217
104797,2025-12-30,ACC00491,Family Office,SEC0311,Bond,BUY,12696.0,495.1096,495.1041,BLK34932,0.2569,Alternatives,TR018,2025-12-30 11:25:00,2025-12-30 11:31:00,False,False,6.0,0.11108774902053181
104798,2025-12-30,ACC00638,Family Office,SEC0327,ETF,SELL,18875.0,367.633,367.3189,BLK34932,0.395,Equity,TR008,2025-12-30 13:46:00,2025-12-30 14:06:00,False,False,20.0,8.551152690482201
104799,2025-12-30,ACC00135,Institutional,SEC0239,ETF,SELL,10068.0,81.2106,81.1954,BLK34933,0.2564,Multi-Asset,TR009,2025-12-30 12:58:00,2025-12-30 13:17:00,False,False,19.0,1.872027233068991
104800,2025-12-30,ACC00504,Retail-Advisory,SEC0207,Equity,BUY,10259.0,18.5339,18.541,BLK34933,0.3027,Alternatives,TR006,2025-12-30 12:54:00,2025-12-30 13:02:00,False,False,8.0,-3.829351167683089
104801,2025-12-30,ACC00534,Family Office,SEC0102,ETF,BUY,12849.0,152.6707,152.7176,BLK34933,0.3881,Alternatives,TR010,2025-12-30 09:30:00,2025-12-30 09:56:00,False,False,26.0,-3.0710278317622675
104802,2025-12-30,ACC00813,HNW,SEC0388,ETF,BUY,8573.0,70.5651,70.5645,BLK34934,0.224,Multi-Asset,TR004,2025-12-30 13:12:00,2025-12-30 13:31:00,False,False,19.0,0.08502859086448669
104803,2025-12-30,ACC00854,Retail-Advisory,SEC0197,Equity,BUY,9972.0,260.8656,260.9299,BLK34934,0.2743,Alternatives,TR007,2025-12-30 14:35:00,2025-12-30 14:49:00,False,False,14.0,-2.4642633902823294
104804,2025-12-30,ACC00899,Retail-Advisory,SEC0077,Equity,BUY,19150.0,293.8276,293.9058,BLK34934,0.512,Multi-Asset,TR018,2025-12-30 14:56:00,2025-12-30 15:21:00,False,False,25.0,-2.6607164608517824
104805,2025-12-30,ACC00522,Family Office,SEC0019,Equity,BUY,13787.0,488.8175,488.5509,BLK34935,0.6016,Equity,TR002,2025-12-30 11:44:00,2025-12-30 12:05:00,False,False,21.0,5.456954434020746
104806,2025-12-30,ACC00792,Institutional,SEC0380,Equity,SELL,5481.0,282.4649,282.521,BLK34935,0.244,Alternatives,TR017,2025-12-30 14:13:00,2025-12-30 14:26:00,False,False,13.0,-1.985693098920608
104807,2025-12-30,ACC00849,Family Office,SEC0036,Equity,BUY,3372.0,167.9178,167.9624,BLK34935,0.1503,Alternatives,TR017,2025-12-30 09:34:00,2025-12-30 09:39:00,False,False,5.0,-2.655356198768453
104808,2025-12-30,ACC00007,Retail-Advisory,SEC0379,Equity,SELL,13866.0,469.4386,469.384,BLK34936,0.3595,Equity,TR020,2025-12-30 12:26:00,2025-12-30 12:30:00,False,False,4.0,1.1632266971177871
104809,2025-12-30,ACC00799,Institutional,SEC0041,Bond,BUY,14856.0,413.4873,413.3164,BLK34936,0.384,Fixed Income,TR005,2025-12-30 10:37:00,2025-12-30 10:51:00,False,False,14.0,4.134846814692507
104810,2025-12-30,ACC00427,Institutional,SEC0153,Derivative,SELL,10045.0,499.7722,499.737,BLK34936,0.2656,Alternatives,TR013,2025-12-30 10:33:00,2025-12-30 10:44:00,False,False,11.0,0.7043704988819081
104811,2025-12-30,ACC00751,Family Office,SEC0335,Bond,BUY,16442.0,476.9556,476.9945,BLK34937,0.4412,Equity,TR006,2025-12-30 12:04:00,2025-12-30 12:20:00,False,False,16.0,-0.8155230301400198
104812,2025-12-30,ACC00584,HNW,SEC0001,Equity,SELL,13738.0,334.7851,334.6481,BLK34937,0.3663,Multi-Asset,TR009,2025-12-30 14:43:00,2025-12-30 14:53:00,False,False,10.0,4.093852617122298
104813,2025-12-30,ACC00559,HNW,SEC0315,Derivative,SELL,7449.0,97.577,97.4742,BLK34937,0.1957,Multi-Asset,TR006,2025-12-30 11:15:00,2025-12-30 11:27:00,False,False,12.0,10.546380478116467
104814,2025-12-30,ACC00120,HNW,SEC0142,ETF,SELL,15778.0,214.4531,214.552,BLK34938,0.5673,Equity,TR017,2025-12-30 13:17:00,2025-12-30 13:25:00,False,False,8.0,-4.609605130690286
104815,2025-12-30,ACC00601,Family Office,SEC0268,Bond,BUY,350.0,232.4987,232.393,BLK34938,0.0101,Multi-Asset,TR019,2025-12-30 10:21:00,2025-12-30 10:36:00,False,False,15.0,4.548329768969505
104816,2025-12-30,ACC00856,Retail-Advisory,SEC0389,ETF,SELL,11669.0,457.8143,458.0675,BLK34938,0.415,Alternatives,TR004,2025-12-30 14:19:00,2025-12-30 14:42:00,False,False,23.0,-5.527569626746987
104817,2025-12-30,ACC00389,Institutional,SEC0308,Equity,BUY,14616.0,222.8937,222.9025,BLK34939,0.4189,Equity,TR020,2025-12-30 13:10:00,2025-12-30 13:22:00,False,False,12.0,-0.3947914446902979
104818,2025-12-30,ACC00667,Retail-Advisory,SEC0263,Equity,SELL,7968.0,80.9831,81.0036,BLK34939,0.2347,Multi-Asset,TR010,2025-12-30 11:15:00,2025-12-30 11:18:00,False,False,3.0,-2.530751719678214
104819,2025-12-30,ACC00137,Retail-Advisory,SEC0069,Equity,BUY,11724.0,40.2354,40.2629,BLK34939,0.3498,Multi-Asset,TR007,2025-12-30 10:07:00,2025-12-30 10:31:00,False,False,24.0,-6.830109107889251
104820,2025-12-30,ACC00528,Retail-Advisory,SEC0209,Bond,SELL,9973.0,212.6277,212.6083,BLK34940,0.3524,Fixed Income,TR023,2025-12-30 13:51:00,2025-12-30 14:02:00,False,False,11.0,0.9124761356913306
104821,2025-12-30,ACC00707,HNW,SEC0307,Bond,BUY,8386.0,408.9675,408.7037,BLK34940,0.2882,Multi-Asset,TR008,2025-12-30 11:41:00,2025-12-30 11:43:00,False,False,2.0,6.454553751285992
104822,2025-12-30,ACC00735,HNW,SEC0227,ETF,BUY,10139.0,494.5215,494.1856,BLK34940,0.3502,Equity,TR012,2025-12-30 14:09:00,2025-12-30 14:11:00,False,False,2.0,6.797041435444112
104823,2025-12-30,ACC00729,Institutional,SEC0359,ETF,BUY,19423.0,41.0799,41.0863,BLK34941,0.5724,Fixed Income,TR014,2025-12-30 10:56:00,2025-12-30 11:18:00,False,False,22.0,-1.5576968478542226
104824,2025-12-30,ACC00225,Retail-Advisory,SEC0244,Bond,SELL,14500.0,79.1003,79.1285,BLK34941,0.4201,Fixed Income,TR007,2025-12-30 14:04:00,2025-12-30 14:15:00,False,False,11.0,-3.563823401176343
104825,2025-12-30,ACC00341,Family Office,SEC0254,Bond,BUY,282.0,300.2778,300.2894,BLK34941,0.01,Equity,TR011,2025-12-30 09:33:00,2025-12-30 09:40:00,False,False,7.0,-0.3862940216999726
104826,2025-12-30,ACC00756,Institutional,SEC0286,ETF,SELL,7475.0,375.9563,375.8286,BLK34942,0.3141,Multi-Asset,TR024,2025-12-30 13:36:00,2025-12-30 13:39:00,False,False,3.0,3.3978254981128195
104827,2025-12-30,ACC00295,Retail-Advisory,SEC0381,Bond,SELL,11176.0,166.4705,166.508,BLK34942,0.4641,Multi-Asset,TR014,2025-12-30 09:29:00,2025-12-30 09:46:00,False,False,17.0,-2.2521440411285187
104828,2025-12-30,ACC00603,Family Office,SEC0222,ETF,SELL,4998.0,244.6939,244.8284,BLK34942,0.2144,Alternatives,TR016,2025-12-30 11:47:00,2025-12-30 11:58:00,False,False,11.0,-5.493643711267741
104829,2025-12-30,ACC00618,Retail-Advisory,SEC0350,Equity,BUY,19644.0,328.5953,328.8794,BLK34943,0.6009,Fixed Income,TR017,2025-12-30 12:45:00,2025-12-30 13:01:00,False,False,16.0,-8.638424905906747
104830,2025-12-30,ACC00873,HNW,SEC0101,ETF,BUY,9029.0,456.9718,456.9898,BLK34943,0.2687,Alternatives,TR007,2025-12-30 09:34:00,2025-12-30 09:53:00,False,False,19.0,-0.39388187657643786
104831,2025-12-30,ACC00736,Family Office,SEC0050,Bond,SELL,3845.0,408.7839,408.6988,BLK34943,0.119,Fixed Income,TR022,2025-12-30 10:48:00,2025-12-30 11:14:00,False,False,26.0,2.0822180050445773
104832,2025-12-30,ACC00157,HNW,SEC0225,Equity,SELL,10564.0,487.7453,487.6255,BLK34944,0.4281,Equity,TR014,2025-12-30 12:05:00,2025-12-30 12:29:00,False,False,24.0,2.4568034280405335
104833,2025-12-30,ACC00228,Retail-Advisory,SEC0161,Bond,SELL,6910.0,460.1684,460.1847,BLK34944,0.2899,Fixed Income,TR009,2025-12-30 11:27:00,2025-12-30 11:37:00,False,False,10.0,-0.35420560483651653
104834,2025-12-30,ACC00078,Family Office,SEC0233,ETF,BUY,7205.0,120.9203,120.9906,BLK34944,0.2916,Alternatives,TR024,2025-12-30 14:37:00,2025-12-30 14:47:00,False,False,10.0,-5.81036873938993
104835,2025-12-30,ACC00194,Retail-Advisory,SEC0077,Equity,BUY,2563.0,167.974,168.0015,BLK34945,0.1292,Equity,TR005,2025-12-30 13:55:00,2025-12-30 14:04:00,False,False,9.0,-1.6368901468143684
104836,2025-12-30,ACC00500,Institutional,SEC0114,Bond,BUY,7356.0,455.4296,455.598,BLK34945,0.4152,Equity,TR006,2025-12-30 12:51:00,2025-12-30 13:04:00,False,False,13.0,-3.6962409843770083
104837,2025-12-31,ACC00425,HNW,SEC0052,ETF,BUY,8149.0,446.36,446.2841,BLK34945,0.4832,Equity,TR011,2025-12-31 14:35:00,2025-12-31 14:48:00,False,False,13.0,1.7007103770891698
104838,2025-12-31,ACC00259,HNW,SEC0219,Equity,BUY,6050.0,99.3947,99.4536,BLK34946,0.3703,Alternatives,TR001,2025-12-31 14:34:00,2025-12-31 14:44:00,False,False,10.0,-5.922359773803481
104839,2025-12-31,ACC00228,Retail-Advisory,SEC0261,Equity,BUY,6737.0,359.5322,359.5738,BLK34946,0.4314,Fixed Income,TR006,2025-12-31 11:01:00,2025-12-31 11:08:00,False,False,7.0,-1.1569252264769216
104840,2025-12-31,ACC00123,Family Office,SEC0129,ETF,SELL,3360.0,126.8927,126.9084,BLK34946,0.2055,Equity,TR017,2025-12-31 10:26:00,2025-12-31 10:51:00,False,False,25.0,-1.2371127521894048
104841,2025-12-31,ACC00286,Retail-Advisory,SEC0038,Equity,BUY,158.0,473.1477,473.2172,BLK34947,0.0146,Multi-Asset,TR010,2025-12-31 12:01:00,2025-12-31 12:03:00,False,False,2.0,-1.4686702004915504
104842,2025-12-31,ACC00558,HNW,SEC0306,ETF,BUY,15847.0,312.5928,312.7583,BLK34947,0.5908,Equity,TR022,2025-12-31 09:49:00,2025-12-31 10:16:00,False,False,27.0,-5.29162615348685
104843,2025-12-31,ACC00874,Retail-Advisory,SEC0301,Equity,SELL,10872.0,399.1729,399.1755,BLK34947,0.4135,Fixed Income,TR021,2025-12-31 10:53:00,2025-12-31 11:03:00,False,False,10.0,-0.0651342579885946
104844,2025-12-31,ACC00692,Institutional,SEC0110,ETF,SELL,16054.0,264.4567,264.3965,BLK34948,0.3044,Alternatives,TR024,2025-12-31 12:29:00,2025-12-31 12:31:00,False,False,2.0,2.2768833929348125
104845,2025-12-31,ACC00472,Institutional,SEC0258,ETF,SELL,16630.0,416.324,416.1026,BLK34948,0.3185,Equity,TR019,2025-12-31 12:50:00,2025-12-31 12:53:00,False,False,3.0,5.320803090392055
104846,2025-12-31,ACC00805,Family Office,SEC0233,Bond,SELL,19328.0,307.902,307.7813,BLK34948,0.4504,Multi-Asset,TR019,2025-12-31 13:47:00,2025-12-31 14:14:00,False,False,27.0,3.921615770678705
104847,2025-12-31,ACC00484,Institutional,SEC0217,Equity,SELL,7814.0,205.226,205.3713,BLK34949,0.2571,Fixed Income,TR020,2025-12-31 09:20:00,2025-12-31 09:34:00,False,False,14.0,-7.074990517175077
104848,2025-12-31,ACC00612,HNW,SEC0189,Equity,SELL,2196.0,127.749,127.8168,BLK34949,0.068,Equity,TR012,2025-12-31 12:20:00,2025-12-31 12:34:00,False,False,14.0,-5.304467018420537
104849,2025-12-31,ACC00899,Retail-Advisory,SEC0375,Equity,SELL,19539.0,198.8575,198.8415,BLK34949,0.6502,Fixed Income,TR005,2025-12-31 13:41:00,2025-12-31 14:06:00,False,False,25.0,0.8046609988353103
104850,2025-12-31,ACC00680,Retail-Advisory,SEC0331,Bond,BUY,6031.0,270.3052,270.4438,BLK34950,0.3182,Multi-Asset,TR020,2025-12-31 13:33:00,2025-12-31 13:56:00,False,False,23.0,-5.124909500605919
104851,2025-12-31,ACC00200,Institutional,SEC0027,Bond,BUY,10958.0,305.9429,306.0707,BLK34950,0.5751,Fixed Income,TR018,2025-12-31 09:34:00,2025-12-31 09:39:00,False,False,5.0,-4.175505855345817
104852,2025-12-31,ACC00241,Retail-Advisory,SEC0014,Equity,SELL,2249.0,307.5756,307.5138,BLK34950,0.1236,Alternatives,TR008,2025-12-31 09:46:00,2025-12-31 10:08:00,False,False,22.0,2.009665907676507
104853,2025-12-31,ACC00154,Institutional,SEC0049,Bond,BUY,4426.0,271.1921,271.079,BLK34951,0.1056,Equity,TR003,2025-12-31 13:22:00,2025-12-31 13:37:00,False,False,15.0,4.172215479619389
104854,2025-12-31,ACC00079,Family Office,SEC0180,Equity,BUY,17264.0,422.4846,422.8895,BLK34951,0.4166,Equity,TR002,2025-12-31 12:02:00,2025-12-31 12:04:00,False,False,2.0,-9.574605186461188
104855,2025-12-31,ACC00619,Institutional,SEC0340,Equity,BUY,18902.0,447.3677,447.5587,BLK34951,0.4591,Multi-Asset,TR001,2025-12-31 10:14:00,2025-12-31 10:28:00,False,False,14.0,-4.267596630340871
104856,2025-12-31,ACC00869,HNW,SEC0037,ETF,SELL,18251.0,434.4191,434.3752,BLK34952,0.3977,Multi-Asset,TR012,2025-12-31 11:05:00,2025-12-31 11:07:00,False,False,2.0,1.0106470166806902
104857,2025-12-31,ACC00035,Institutional,SEC0312,Bond,BUY,16160.0,0.0,214.1003,BLK34952,0.3471,Alternatives,TR010,2025-12-31 14:15:00,2025-12-31 14:29:00,False,True,14.0,-10000.0
104858,2025-12-31,ACC00477,Institutional,SEC0181,ETF,SELL,11752.0,40.8186,40.8041,BLK34952,0.2471,Fixed Income,TR009,2025-12-31 13:00:00,2025-12-31 13:02:00,False,False,2.0,3.553564470238355
104859,2025-12-31,ACC00210,Family Office,SEC0068,ETF,BUY,18203.0,177.7409,177.7817,BLK34953,0.4561,Fixed Income,TR024,2025-12-31 13:00:00,2025-12-31 13:06:00,False,False,6.0,-2.294949367679023
104860,2025-12-31,ACC00680,Family Office,SEC0386,Bond,BUY,3277.0,62.3387,62.3515,BLK34953,0.0757,Equity,TR017,2025-12-31 10:13:00,2025-12-31 10:31:00,False,False,18.0,-2.0528776372659183
104861,2025-12-31,ACC00753,Retail-Advisory,SEC0093,Bond,BUY,19247.0,276.0645,276.2049,BLK34953,0.4814,Alternatives,TR005,2025-12-31 13:33:00,2025-12-31 13:51:00,False,False,18.0,-5.083182811021804
104862,2025-12-31,ACC00809,HNW,SEC0350,Equity,BUY,15900.0,323.5694,323.3881,BLK34954,0.5641,Equity,TR003,2025-12-31 11:01:00,2025-12-31 11:24:00,False,False,23.0,5.606266897265691
104863,2025-12-31,ACC00490,Institutional,SEC0255,Bond,SELL,6710.0,485.0113,487.0992,BLK34954,0.2365,Multi-Asset,TR014,2025-12-31 11:02:00,2025-12-31 11:10:00,False,False,8.0,-42.86395871723851
104864,2025-12-31,ACC00734,HNW,SEC0151,Equity,SELL,5387.0,35.2305,35.233,BLK34954,0.1918,Equity,TR009,2025-12-31 12:58:00,2025-12-31 13:05:00,False,False,7.0,-0.7095620582969734
104865,2025-12-31,ACC00842,Family Office,SEC0124,Bond,BUY,16755.0,433.6145,433.582,BLK34955,0.5564,Alternatives,TR022,2025-12-31 13:15:00,2025-12-31 13:20:00,False,False,5.0,0.7495698622181567
104866,2025-12-31,ACC00858,Family Office,SEC0204,Bond,SELL,13124.0,360.8744,360.9798,BLK34955,0.4395,Equity,TR001,2025-12-31 10:46:00,2025-12-31 11:06:00,False,False,20.0,-2.919830971152166
104867,2025-12-31,ACC00526,Retail-Advisory,SEC0202,ETF,BUY,204.0,33.7893,33.8003,BLK34955,0.01,Equity,TR017,2025-12-31 12:28:00,2025-12-31 12:53:00,False,False,25.0,-3.254408984536464
104868,2025-12-31,ACC00552,Retail-Advisory,SEC0114,Equity,BUY,14528.0,17.5047,17.6363,BLK34956,0.4066,Multi-Asset,TR016,2025-12-31 09:37:00,2025-12-31 09:47:00,False,False,10.0,-74.61882594421667
104869,2025-12-31,ACC00577,Family Office,SEC0277,Equity,SELL,5858.0,490.7819,490.5921,BLK34956,0.1537,Alternatives,TR009,2025-12-31 09:04:00,2025-12-31 09:06:00,False,False,2.0,3.8687944628539896
104870,2025-12-31,ACC00351,Institutional,SEC0108,Equity,SELL,15897.0,281.0472,281.1156,BLK34956,0.4323,Fixed Income,TR010,2025-12-31 09:27:00,2025-12-31 09:41:00,False,False,14.0,-2.4331627273618723
104871,2025-12-31,ACC00370,Institutional,SEC0176,ETF,BUY,14355.0,76.7368,76.7162,BLK34957,0.3853,Fixed Income,TR006,2025-12-31 09:52:00,2025-12-31 10:05:00,False,False,13.0,2.68522163506557
104872,2025-12-31,ACC00787,HNW,SEC0359,Equity,BUY,17833.0,328.7592,328.7617,BLK34957,0.4659,Fixed Income,TR008,2025-12-31 10:34:00,2025-12-31 10:38:00,False,False,4.0,-0.07604292105794945
104873,2025-12-31,ACC00770,Family Office,SEC0183,ETF,SELL,5602.0,331.933,332.0437,BLK34957,0.1473,Alternatives,TR016,2025-12-31 09:22:00,2025-12-31 09:43:00,False,False,21.0,-3.3338985199842206
104874,2025-12-31,ACC00321,Retail-Advisory,SEC0110,Equity,BUY,12960.0,97.7993,97.7738,BLK34958,0.4959,Equity,TR013,2025-12-31 09:07:00,2025-12-31 09:28:00,False,False,21.0,2.608060646104383
104875,2025-12-31,ACC00890,Institutional,SEC0376,Equity,SELL,11268.0,231.3316,231.2573,BLK34958,0.443,Equity,TR018,2025-12-31 10:47:00,2025-12-31 11:13:00,False,False,26.0,3.2128715504341807
104876,2025-12-31,ACC00051,Institutional,SEC0267,Bond,BUY,1510.0,457.017,457.2262,BLK34958,0.0497,Multi-Asset,TR021,2025-12-31 14:56:00,2025-12-31 15:14:00,False,False,18.0,-4.575415844499064
104877,2025-12-31,ACC00641,Retail-Advisory,SEC0095,Equity,BUY,8730.0,333.4981,333.5939,BLK34959,0.4623,Equity,TR022,2025-12-31 14:20:00,2025-12-31 14:28:00,False,False,8.0,-2.8717551489999367
104878,2025-12-31,ACC00175,Retail-Advisory,SEC0268,ETF,BUY,7483.0,187.1627,187.2005,BLK34959,0.3922,Fixed Income,TR014,2025-12-31 13:19:00,2025-12-31 13:45:00,False,False,26.0,-2.0192253760008265
104879,2025-12-31,ACC00685,HNW,SEC0343,Equity,SELL,2569.0,274.1312,274.2122,BLK34959,0.1387,Multi-Asset,TR014,2025-12-31 13:54:00,2025-12-31 14:07:00,False,False,13.0,-2.953916711219168
104880,2025-12-31,ACC00111,Institutional,SEC0102,Equity,SELL,13105.0,87.063,87.0955,BLK34960,0.381,Multi-Asset,TR001,2025-12-31 13:46:00,2025-12-31 14:08:00,False,False,22.0,-3.7315360724720406
104881,2025-12-31,ACC00816,HNW,SEC0212,Equity,BUY,3553.0,371.8846,371.9254,BLK34960,0.1107,Alternatives,TR008,2025-12-31 09:54:00,2025-12-31 10:10:00,False,False,16.0,-1.096994182167903
104882,2025-12-31,ACC00862,Retail-Advisory,SEC0018,Derivative,BUY,17934.0,317.5648,317.667,BLK34960,0.5201,Multi-Asset,TR005,2025-12-31 14:48:00,2025-12-31 15:10:00,False,False,22.0,-3.217205438398766
104883,2025-12-31,ACC00335,Retail-Advisory,SEC0235,Equity,SELL,11866.0,143.0562,143.1486,BLK34961,0.3463,Multi-Asset,TR015,2025-12-31 09:34:00,2025-12-31 09:54:00,False,False,20.0,-6.45483085409133
104884,2025-12-31,ACC00783,HNW,SEC0009,ETF,SELL,14511.0,116.5617,116.6052,BLK34961,0.4297,Equity,TR012,2025-12-31 11:43:00,2025-12-31 12:05:00,False,False,22.0,-3.7305368885774
104885,2025-12-31,ACC00751,Retail-Advisory,SEC0340,Equity,BUY,7442.0,149.009,149.0281,BLK34961,0.2233,Alternatives,TR019,2025-12-31 11:26:00,2025-12-31 11:28:00,False,False,2.0,-1.2816374898431087
104886,2025-12-31,ACC00532,Retail-Advisory,SEC0239,Equity,BUY,5064.0,487.2402,486.9621,BLK34962,0.3732,Multi-Asset,TR004,2025-12-31 12:36:00,2025-12-31 13:02:00,False,False,26.0,5.710916722266371
104887,2025-12-31,ACC00077,HNW,SEC0057,ETF,BUY,3444.0,347.6791,347.7066,BLK34962,0.2502,Fixed Income,TR010,2025-12-31 14:37:00,2025-12-31 14:49:00,False,False,12.0,-0.7908966927856702
